User-ID,Location,Age,Rating Count,Average Rating
106007,"santa rosa, california, usa",29.0,29.0,8.517241379310345
106208,"las piñas, n/a, philippines",22.0,8.0,8.875
106225,"chicago, illinois, usa",38.0,15.0,7.866666666666666
106280,"toronto, ,",,10.0,7.8
106331,"toronto, ontario, canada",,5.0,7.0
106768,"lexington, kentucky, usa",23.0,12.0,8.083333333333334
106849,"dunkirk, indiana, usa",39.0,14.0,9.571428571428571
106893,"london, england, united kingdom",32.0,6.0,5.333333333333333
106946,"salt lake city, utah, usa",,5.0,7.8
106988,"san diego, california, usa",52.0,5.0,4.6
107044,"adelaide, south australia, australia",24.0,5.0,7.0
107244,"appleton, wisconsin, usa",50.0,10.0,9.3
107258,"lowell, massachusetts, usa",,5.0,7.2
107301,"west kensington, london, united kingdom",31.0,13.0,8.153846153846153
107324,"anchorage, alaska, usa",,5.0,7.6
107326,"denver, colorado, usa",28.0,12.0,7.666666666666667
107510,"lisboa, lisboa, portugal",27.0,7.0,5.571428571428571
107784,"tarentum, pennsylvania, usa",,43.0,5.813953488372093
107889,"davenport, iowa, usa",,6.0,7.0
107951,"tübingen, baden-württemberg, germany",,9.0,8.11111111111111
108005,"greenfield, wisconsin, usa",29.0,8.0,8.75
108143,"cincinnati, ohio, usa",17.0,7.0,7.857142857142857
108155,"indianapolis, indiana, usa",29.0,11.0,4.909090909090909
108213,"cape may, new jersey, usa",55.0,5.0,7.2
108285,"appleton, wisconsin, usa",22.0,11.0,9.545454545454545
108336,"santa cruz, california, usa",,7.0,8.714285714285714
108352,"rochester, michigan, usa",37.0,7.0,8.857142857142858
108405,"irvine, ,",49.0,11.0,8.090909090909092
108480,"caracas, dtto federal, venezuela",,7.0,7.714285714285714
108563,"coral gables, florida, usa",53.0,5.0,7.0
108752,"fort polk, louisiana, usa",31.0,7.0,9.428571428571429
108799,"kaneohe, hawaii, usa",,11.0,8.181818181818182
108950,"voorhees, new jersey, usa",43.0,6.0,8.166666666666666
109461,"oklahoma city, oklahoma, usa",30.0,10.0,8.1
109574,"edmonton, alberta, canada",50.0,16.0,9.125
109779,"arab, alabama, usa",25.0,11.0,8.0
109864,"lafayette, colorado, usa",,5.0,8.0
109899,"garnerville, new york, usa",,7.0,6.714285714285714
109901,"sydney, new south wales, australia",59.0,35.0,9.057142857142857
109955,"adelaide, south australia, australia",,9.0,8.88888888888889
110029,"norwich, england, united kingdom",27.0,8.0,8.875
110040,"philadelphia, pennsylvania, usa",23.0,5.0,6.8
110112,"houston, texas, usa",31.0,9.0,5.888888888888889
110214,"baltimore, maryland, usa",45.0,5.0,8.4
110317,"virginia beach, virginia, usa",22.0,7.0,5.714285714285714
110361,"san diego, california, usa",29.0,6.0,7.166666666666667
110373,"livingston, new jersey, usa",,16.0,7.5
110382,"brooklyn, new york, usa",35.0,5.0,7.6
110440,"fairfax, virginia, usa",29.0,7.0,8.142857142857142
110483,"fredericton, new brunswick, canada",30.0,25.0,9.08
110558,"los angeles, california, usa",,5.0,6.6
110700,"cincinnati, ohio, usa",,5.0,9.0
110887,"olympia, washington, usa",58.0,6.0,5.833333333333333
110912,"milpitas, california, usa",36.0,25.0,9.16
110934,"kirkland, washington, usa",46.0,52.0,8.403846153846153
110973,"wiley ford, west virginia, usa",43.0,51.0,8.215686274509803
111174,"austin, texas, usa",,8.0,7.625
111190,"belton, texas, usa",53.0,8.0,7.0
111241,"spokane, washington, usa",,5.0,7.2
111578,"fremont, california, usa",,7.0,9.714285714285714
111847,"sabine pass, texas, usa",38.0,7.0,10.0
111944,"mannford, oklahoma, usa",23.0,14.0,7.714285714285714
111947,"albuquerque, new mexico, usa",30.0,10.0,8.1
112001,"barren springs, virginia, usa",43.0,54.0,9.425925925925926
112026,"lakewood, washington, usa",17.0,8.0,7.875
112083,"tucson, arizona, usa",25.0,12.0,8.666666666666666
112408,"paramus, nj, usa",48.0,7.0,9.428571428571429
112512,"ottawa, ontario, canada",27.0,5.0,9.0
112541,"sydney, new south wales, australia",22.0,5.0,6.6
112845,"fort langley, british columbia, canada",,5.0,6.0
112881,"kitchener, ontario, canada",18.0,6.0,7.166666666666667
112953,"davenport, iowa, usa",31.0,14.0,8.857142857142858
113030,"vancouver, british columbia, canada",25.0,10.0,9.5
113270,"evanston, illinois, usa",25.0,22.0,8.863636363636363
113279,"lake elsinore, california, usa",24.0,5.0,7.0
113292,"yuba city, ca, usa",38.0,5.0,7.6
113334,"calgary, alberta, canada",40.0,7.0,8.142857142857142
113519,"pleasanton, california, usa",,18.0,8.444444444444445
113661,"brownsville, california, usa",39.0,5.0,10.0
113663,"ocala, ,",,11.0,9.0
113752,"jacksonville, florida, usa",,5.0,9.0
113944,"derby, kansas, usa",,5.0,5.8
113955,"webster, new york, usa",16.0,5.0,7.6
114007,"new york, new york, usa",,8.0,8.375
114178,"tokyo, tokyo, japan",30.0,7.0,8.142857142857142
114217,"petaling jaya, selangor, malaysia",24.0,8.0,6.625
114306,"windsor, ontario, canada",43.0,5.0,8.8
114368,"mechanicsville, maryland, usa",33.0,85.0,5.976470588235294
114414,"edinburg, texas, usa",27.0,10.0,7.7
114444,"alexandria, virginia, usa",34.0,17.0,7.529411764705882
114446,"cardiff, wales, united kingdom",26.0,5.0,8.2
114452,"newton, massachusetts, usa",26.0,6.0,7.166666666666667
114544,"antelope, california, usa",35.0,26.0,6.961538461538462
114581,"san francisco, california, usa",23.0,5.0,10.0
114634,"bucharest, n/a, romania",,5.0,8.8
114813,"kirkland, washington, usa",,6.0,6.333333333333333
114865,"croydon, victoria, australia",97.0,6.0,8.833333333333334
114868,"edmonton, alberta, canada",31.0,16.0,7.6875
114988,"temple, texas, usa",37.0,45.0,7.511111111111111
115002,"stockholm, stockholm, sweden",,8.0,6.875
115003,"asheville, north carolina, usa",43.0,29.0,7.586206896551724
115435,"cincinnati, ohio, usa",30.0,32.0,8.625
115490,"dekalb, illinois, usa",,13.0,8.307692307692308
115503,"orlando, florida, usa",,6.0,8.833333333333334
115572,"darlington, south carolina, usa",23.0,18.0,9.0
115679,"las vegas, , usa",16.0,5.0,9.0
115692,"blacksburg, virginia, usa",33.0,20.0,7.85
115998,"torrington, connecticut, usa",49.0,5.0,6.6
116005,"london, ontario, canada",28.0,6.0,8.5
116122,"glendale heights, illinois, usa",31.0,6.0,7.0
116301,"colonial heights, virginia, usa",30.0,5.0,8.4
116521,"bakersfield, california, usa",25.0,5.0,7.4
116537,"richmond, virginia, usa",,5.0,7.2
116758,"paullina, iowa, usa",38.0,10.0,8.0
116904,"san antonio, texas, usa",38.0,5.0,9.0
117111,"toronto, ontario, canada",30.0,10.0,7.6
117132,"st louis, missouri, usa",66.0,5.0,8.2
117251,"pleasant hill, california, usa",,11.0,8.727272727272727
117256,"salem, ohio, usa",,5.0,8.6
117318,"tucson, arizona, usa",,6.0,4.833333333333333
117873,"evanston, illinois, usa",50.0,9.0,8.333333333333334
117925,"santa ana, california, usa",40.0,5.0,7.6
117963,"oak harbor, washington, usa",,9.0,7.666666666666667
118228,"denver, colorado, usa",,7.0,8.0
118320,"calgary, alberta, canada",29.0,7.0,6.571428571428571
118484,"wonder lake, illinois, usa",,8.0,7.75
118533,"owasso, oklahoma, usa",37.0,5.0,9.0
118628,"toronto, ontario, canada",34.0,17.0,7.764705882352941
118677,"boise, idaho, usa",46.0,5.0,9.2
119418,"binghamton, new york, usa",34.0,5.0,5.6
119505,"rotterdam, , netherlands",32.0,5.0,7.4
119575,"north vancouver, british columbia, canada",30.0,13.0,7.461538461538462
119725,"wokingham, berkshire, united kingdom",24.0,14.0,8.642857142857142
120082,"vancouver, british columbia, canada",47.0,5.0,6.8
120093,"merrick, acworth, new york, georgia, usa",59.0,22.0,6.954545454545454
120178,"olympia, washington, usa",59.0,6.0,8.5
120332,"parthenay, deux-sèvres, france",41.0,5.0,5.8
120396,"boyce, virginia, usa",46.0,14.0,9.357142857142858
120548,"ourense, ourense, spain",39.0,5.0,7.8
120565,"singapore, n/a, singapore",38.0,9.0,8.777777777777779
120598,"plant city, florida, usa",,9.0,7.666666666666667
120696,"san bernardino, california, usa",31.0,6.0,7.166666666666667
120828,"munster, indiana, usa",27.0,9.0,8.777777777777779
120873,"los angeles, california, usa",59.0,7.0,7.285714285714286
120908,"boston, massachusetts, usa",27.0,6.0,8.666666666666666
120985,"passau, bayern, germany",,6.0,7.0
121083,"monessen, pennsylvania, usa",38.0,6.0,7.666666666666667
121167,"centennial, colorado, usa",,5.0,6.2
121170,"arlington, virginia, usa",30.0,15.0,6.666666666666667
121251,"galt, california, usa",41.0,6.0,8.5
121264,"chicago, illinois, usa",,11.0,6.363636363636363
121594,"columbia, south carolina, usa",63.0,5.0,8.6
122429,"kamuela, hawaii, usa",48.0,10.0,6.4
122440,"vancouver, british columbia, canada",29.0,10.0,7.4
122506,"coralville, iowa, usa",27.0,6.0,6.833333333333333
122716,"tucson, ,",30.0,16.0,9.0
122782,"juneau, alaska, usa",38.0,6.0,6.666666666666667
122793,"omemee, ontario, canada",46.0,12.0,9.333333333333334
122801,"elm grove, wisconsin, usa",38.0,6.0,8.666666666666666
122958,"mesquite, texas, usa",,5.0,7.6
123056,"halifax, nova scotia, canada",32.0,14.0,7.428571428571429
123094,"morrisville, north carolina, usa",45.0,9.0,8.666666666666666
123095,"hollywood, maryland, usa",,11.0,8.909090909090908
123160,"san antonio, ,",30.0,5.0,8.0
123215,"carmichael, california, usa",27.0,9.0,7.888888888888889
123257,"circleville, ohio, usa",20.0,12.0,9.083333333333334
123430,"manning, south carolina, usa",,7.0,6.0
123460,"brea, california, usa",31.0,11.0,7.363636363636363
123510,"westminster, colorado, usa",65.0,10.0,8.7
123543,"la mesa, , usa",,5.0,5.0
123544,"dallas, texas, usa",,22.0,6.863636363636363
123608,"los banos, california, usa",17.0,7.0,8.142857142857142
123625,"geelong, victoria, australia",22.0,9.0,7.222222222222222
123744,"newark, delaware, usa",25.0,8.0,7.75
123790,"mount vernon, new york, usa",25.0,5.0,8.6
123825,"vancouver, british columbia, canada",,12.0,7.333333333333333
123867,"kearns, utah, usa",,12.0,8.666666666666666
123883,"topeka, kansas, usa",18.0,45.0,5.0
123981,"phoenix, arizona, usa",46.0,33.0,8.030303030303031
123988,"amarillo, texas, usa",32.0,5.0,7.4
124078,"muskegon, michigan, usa",25.0,12.0,9.333333333333334
124079,"prince george, british columbia, canada",24.0,6.0,5.833333333333333
124298,"stockton, california, usa",25.0,7.0,8.571428571428571
124310,"salem, south carolina, usa",53.0,6.0,8.166666666666666
124363,"tallahassee, florida, usa",36.0,9.0,8.11111111111111
124487,"ramah, new mexico, usa",,18.0,9.0
124597,"brights grove, ontario, canada",38.0,12.0,6.75
124688,"hertfordshire, england, united kingdom",23.0,5.0,7.6
124769,"blacksburg, virginia, usa",,5.0,8.2
124874,"warren, new jersey, usa",32.0,9.0,8.222222222222221
124876,"redford, michigan, usa",23.0,11.0,8.0
124942,"olympia, washington, usa",,11.0,8.090909090909092
124983,"amarillo, texas, usa",32.0,5.0,7.2
125031,"alburquerque, ,",,6.0,7.5
125039,"lafayette, indiana, usa",27.0,18.0,7.722222222222222
125203,"montreal, quebec, canada",18.0,6.0,8.833333333333334
125287,"atlanta, georgia, usa",40.0,9.0,8.0
125396,"albuquerque, new mexico, usa",14.0,5.0,6.0
125519,"irvine, california, usa",40.0,26.0,8.884615384615385
125692,"elmira, new york, usa",28.0,6.0,8.166666666666666
125736,"atlanta, georgia, usa",17.0,6.0,9.0
125774,"tehran, tehran, iran",36.0,50.0,8.6
125878,"foxboro, massachusetts, usa",,6.0,9.166666666666666
125928,"glendale heights, illinois, usa",,9.0,7.222222222222222
126149,"salt lake city, utah, usa",,8.0,8.5
126196,"wilmington, delaware, usa",36.0,12.0,7.5
126296,"ramsey, huntingdon, cambridgeshire, united kingdom",41.0,8.0,8.0
126388,"kernersville, north carolina, usa",26.0,12.0,8.666666666666666
126492,"westmont, illinois, usa",31.0,50.0,8.06
126604,"north reading, massachusetts, usa",27.0,12.0,7.166666666666667
126693,"newmarket, ontario, canada",33.0,10.0,8.1
126726,"stone mountain, georgia, usa",34.0,7.0,7.428571428571429
126736,"fulton, missouri, usa",38.0,25.0,5.48
126812,"mobile, alabama, usa",,5.0,6.6
126814,"west chester, ohio, usa",32.0,5.0,6.4
126860,"portland, oregon, usa",28.0,5.0,8.0
126903,"lancaster, pennsylvania, usa",,5.0,6.4
127129,"langley, british columbia, canada",,8.0,8.125
127203,"reading, pennsylvania, usa",20.0,5.0,5.6
127233,"marietta, georgia, usa",29.0,11.0,8.0
127359,"beaverton, oregon, usa",33.0,17.0,7.588235294117647
127826,"duluth, georgia, usa",,16.0,7.5
127914,"anchorage, alaska, usa",43.0,9.0,9.11111111111111
128033,"gilchrist, oregon, usa",47.0,5.0,6.4
128060,"denton, texas, usa",36.0,5.0,9.0
128085,"durham, north carolina, usa",40.0,11.0,8.636363636363637
128331,"chittenango, new york, usa",24.0,8.0,7.75
128332,"alvin, texas, usa",,5.0,6.4
128693,"leicester, england, united kingdom",,6.0,7.333333333333333
128696,"southampton, england, united kingdom",34.0,13.0,7.769230769230769
128732,"north dighton, massachusetts, usa",31.0,10.0,7.7
128835,"bellingham, washington, usa",60.0,42.0,8.738095238095237
128915,"ridgeland, south carolina, usa",43.0,8.0,9.875
129008,"rapid city, south dakota, usa",44.0,8.0,7.375
129074,"marietta, georgia, usa",51.0,36.0,7.694444444444445
129084,"boise, idaho, usa",39.0,11.0,8.454545454545455
129338,"apache junction, arizona, usa",24.0,11.0,8.454545454545455
129358,"highland, california, usa",36.0,5.0,9.6
129465,"durham, north carolina, usa",33.0,7.0,7.571428571428571
129489,"vancouver, british columbia, canada",24.0,12.0,10.0
129503,"lisboa, n/a, portugal",40.0,11.0,8.0
129716,"tallahassee, florida, usa",30.0,23.0,9.347826086956522
129851,"philadelphia, pennsylvania, usa",35.0,8.0,7.25
130474,"nashville, tennessee, usa",33.0,18.0,9.38888888888889
130482,"earth, , universe",54.0,13.0,8.0
130554,"sandpoint, idaho, usa",,26.0,6.884615384615385
130570,"singapore, n/a, singapore",,6.0,7.333333333333333
130571,"summerville, south carolina, usa",,28.0,7.857142857142857
130658,"montreal, ,",90.0,10.0,5.3
130705,"sydney, new south wales, australia",29.0,19.0,7.578947368421052
130837,"toronto, ontario, canada",32.0,6.0,8.166666666666666
130950,"jersey city, new jersey, usa",32.0,6.0,6.5
131032,"west blocton, alabama, usa",36.0,6.0,7.0
131126,"barcelona, catalunya, spain",31.0,10.0,8.7
131154,"soddy-daisy, tennessee, usa",18.0,11.0,9.090909090909092
131317,"santa cruz, california, usa",,5.0,9.0
131402,"governors bay, canterbury, new zealand",,5.0,7.8
131622,"two rivers, wisconsin, usa",51.0,11.0,8.363636363636363
131686,"chemainus, british columbia, canada",27.0,7.0,7.714285714285714
131837,"west valley city, utah, usa",,11.0,6.909090909090909
131855,"farnborough, hampshire, united kingdom",31.0,6.0,7.5
132171,"milltown, wisconsin, usa",54.0,8.0,8.625
132173,"charlotte, north carolina, usa",,7.0,7.0
132282,"birmingham, alabama, usa",23.0,9.0,7.888888888888889
132375,"denver, colorado, usa",58.0,5.0,8.2
132392,"claremont, california, usa",38.0,10.0,7.7
132572,"dartmouth, nova scotia, canada",45.0,5.0,6.4
132836,"west palm beach, florida, usa",57.0,10.0,9.4
132851,"torrance, california, usa",43.0,5.0,6.6
132930,"wokingham, england, united kingdom",29.0,13.0,7.538461538461538
133284,"atlanta, georgia, usa",41.0,6.0,7.166666666666667
133296,"ormond beach, florida, usa",23.0,10.0,8.7
133416,"jacksons point, ontario, canada",25.0,11.0,7.090909090909091
133418,"plano, texas, usa",32.0,7.0,8.142857142857142
133571,"olney, maryland, usa",39.0,9.0,7.333333333333333
133689,"calgary, alberta, canada",29.0,18.0,8.38888888888889
133706,"palmyra, western australia, australia",30.0,14.0,7.785714285714286
133747,"gaithersburg, maryland, usa",28.0,25.0,7.56
133935,"north arlington, new jersey, usa",28.0,6.0,6.333333333333333
134005,"santa rosa, california, usa",34.0,6.0,7.5
134247,"winfield, illinois, usa",26.0,5.0,8.2
134264,"phoenix, arizona, usa",,5.0,7.6
134311,"barstow, california, usa",23.0,7.0,9.142857142857142
134434,"barcelona, barcelona, spain",25.0,24.0,7.083333333333333
134684,"fort collins, colorado, usa",28.0,6.0,8.166666666666666
134797,"elk grove, california, usa",,10.0,8.6
134837,"kuala lumpur, wilayah persekutuan, malaysia",28.0,10.0,7.1
135043,"suffolk, virginia, usa",,8.0,9.5
135045,"spring, texas, usa",29.0,24.0,8.083333333333334
135149,"ft. pierce, florida, usa",,71.0,7.71830985915493
135265,"groton, connecticut, usa",32.0,15.0,7.066666666666666
135351,"greenwood, south carolina, usa",23.0,11.0,6.636363636363637
135360,"albuquerque, new mexico, usa",39.0,11.0,8.909090909090908
135411,"rockaway, ,",34.0,5.0,7.4
135458,"ottawa, ontario, canada",24.0,14.0,6.857142857142857
135609,"charlestown, massachusetts, usa",,10.0,6.9
135665,"juneau, alaska, usa",19.0,7.0,7.428571428571429
135681,"eastleigh, hampshire, united kingdom",,5.0,8.2
135753,"baker city, oregon, usa",55.0,6.0,8.666666666666666
135776,"allston, massachusetts, usa",32.0,6.0,8.0
135831,"potomac falls, virginia, usa",,7.0,7.428571428571429
135869,"gibsonia, pennsylvania, usa",46.0,5.0,7.0
135895,"holt, florida, usa",,5.0,5.8
136010,"brampton, ontario, canada",,10.0,7.5
136071,"normal, illinois, usa",44.0,6.0,9.0
136139,"fair oaks, california, usa",,18.0,8.166666666666666
136193,"los angeles, california, usa",40.0,9.0,7.888888888888889
136205,"crest hill, illinois, usa",39.0,18.0,8.38888888888889
136240,"travelers rest, south carolina, usa",20.0,6.0,6.666666666666667
136252,"santa fe, new mexico, usa",33.0,9.0,8.666666666666666
136326,"shingle springs, california, usa",42.0,11.0,7.818181818181818
136348,"oceanside, new york, usa",51.0,18.0,7.333333333333333
136382,"edmonton, alberta, canada",,23.0,6.739130434782608
136491,"rio rancho, new mexico, usa",18.0,17.0,8.647058823529411
136561,"mesa, arizona, usa",37.0,5.0,8.6
136829,"fredericton, new brunswick, canada",33.0,5.0,5.0
137137,"cincinnati, ,",,10.0,9.0
137211,"charlotte, north carolina, usa",,5.0,7.8
137588,"portland, oregon, usa",,5.0,9.0
137589,"enterprise, oregon, usa",35.0,29.0,7.827586206896552
137627,"braidwood, illinois, usa",37.0,6.0,8.666666666666666
137688,"medford, new york, usa",46.0,16.0,8.0625
137816,"gijon, asturias, spain",,13.0,7.3076923076923075
138010,"somerville, massachusetts, usa",31.0,5.0,6.8
138097,"winter park, florida, usa",35.0,6.0,9.166666666666666
138198,"edmonton, alberta, canada",37.0,16.0,6.75
138515,"japser, florida, usa",36.0,6.0,7.833333333333333
138543,"mesquite, texas, usa",21.0,23.0,8.478260869565217
138578,"cape girardeau, missouri, usa",38.0,16.0,9.0
138777,"beavercreek, oregon, usa",,7.0,7.857142857142857
138844,"winnipeg, manitoba, canada",40.0,16.0,8.4375
138867,"chicago, illinois, usa",35.0,15.0,7.666666666666667
138995,"keyser, west virginia, usa",47.0,7.0,8.857142857142858
139387,"hamilton, ontario, canada",30.0,5.0,9.4
139742,"toronto, ontario, canada",36.0,12.0,7.5
139827,"phoenix, arizona, usa",,9.0,8.222222222222221
139828,"juneau, , usa",49.0,7.0,7.857142857142857
139912,"montreal, quebec, canada",,6.0,6.666666666666667
139913,"monett, missouri, usa",54.0,11.0,7.909090909090909
140000,"london, england, united kingdom",,16.0,7.9375
140069,"victoria, british columbia, canada",29.0,12.0,6.666666666666667
140223,"somerville, massachusetts, usa",27.0,14.0,7.571428571428571
140358,"san diego, california, usa",,60.0,5.0
140555,"vancouver, british columbia, canada",31.0,5.0,9.0
140662,"portland, oregon, usa",30.0,14.0,8.785714285714286
140879,"duesseldorf, nordrhein-westfalen, germany",36.0,6.0,6.833333333333333
141444,"west springfield, massachusetts,",,29.0,6.275862068965517
141491,"westminster, maryland, usa",47.0,5.0,6.6
141493,"dove canyon, california, usa",44.0,20.0,8.85
141600,"dallas, texas, usa",35.0,6.0,7.166666666666667
141710,"omaha, nebraska, usa",,14.0,7.285714285714286
141901,"christchurch, canterbury, new zealand",43.0,11.0,8.090909090909092
141902,"newport news, virginia, usa",51.0,6.0,7.0
141958,"oslo, oslo, norway",41.0,16.0,7.625
142062,"san jose, california, usa",41.0,7.0,9.285714285714286
142121,"waipahu, hawaii, usa",33.0,14.0,8.5
142256,"winfield, alberta, canada",52.0,19.0,7.684210526315789
142479,"portland, maine, usa",,7.0,7.142857142857143
142524,"detroit, michigan, usa",36.0,33.0,8.303030303030303
142579,"apex, north carolina, usa",,6.0,7.5
142584,"hot springs, arkansas, usa",21.0,5.0,8.8
142623,"big sky, montana, usa",,8.0,8.375
142715,"wasilla, alaska, usa",35.0,9.0,5.777777777777778
142745,"kyoto, kyoto, japan",38.0,6.0,6.833333333333333
143134,"marion, arkansas, usa",27.0,5.0,9.6
143163,"weaverville, california, usa",26.0,13.0,9.384615384615385
143175,"blythewood, south carolina, usa",28.0,28.0,7.428571428571429
143211,"greenbelt, maryland, usa",,11.0,7.7272727272727275
143253,"dyersburg, tennessee, usa",27.0,11.0,9.181818181818182
143388,"las vegas, nevada, usa",,6.0,5.333333333333333
143415,"bellingham, washington, usa",50.0,20.0,7.85
143715,"chicago, illinois, usa",32.0,9.0,6.666666666666667
143792,"nottingham, england, united kingdom",25.0,7.0,6.142857142857143
143809,"evanston, illinois, usa",21.0,6.0,7.833333333333333
143837,"san antonio, texas, usa",28.0,8.0,8.375
143909,"wuppertal, nordrhein-westfalen, germany",26.0,9.0,7.111111111111111
143968,"wesley chapel, florida, usa",39.0,7.0,7.857142857142857
144038,"columbia, missouri, usa",49.0,12.0,9.583333333333334
144151,"harrison, tennessee, usa",,6.0,7.666666666666667
144255,"riedstadt, hessen, germany",,23.0,7.043478260869565
144318,"grimes, iowa, usa",,9.0,7.777777777777778
144478,"galveston, texas, usa",39.0,8.0,6.125
144531,"pleasanton, california, usa",37.0,8.0,8.25
144555,"northbrook, illinois, usa",37.0,10.0,8.5
144619,"albany, oregon, usa",,10.0,8.0
144707,"tucson, arizona, usa",23.0,5.0,8.6
145003,"new york, new york, usa",34.0,5.0,8.4
145109,"barcelona, barcelona, spain",45.0,27.0,8.62962962962963
145369,"winnemucca, nevada, usa",,7.0,7.571428571428571
145449,"virginia beach, virginia, usa",,18.0,8.5
145619,"middletown, connecticut, usa",36.0,10.0,8.3
145641,"madison, new jersey, usa",,7.0,8.714285714285714
146083,"madison, alabama, usa",29.0,5.0,6.8
146113,"cary, north carolina, usa",,8.0,6.5
146230,"bourbonnais, ,",49.0,12.0,8.75
146348,"tigard, oregon, usa",,9.0,9.222222222222221
146803,"n/a, n/a, usa",,18.0,7.777777777777778
146932,"miami, florida, usa",30.0,11.0,8.454545454545455
147141,"portland, oregon, usa",21.0,7.0,7.0
147166,"london, england, united kingdom",38.0,5.0,7.8
147224,"mechanicsburg, pennsylvania, usa",41.0,13.0,8.23076923076923
147307,"larkspur, colorado, usa",48.0,9.0,7.555555555555555
147420,"cassadaga, new york, usa",53.0,8.0,9.0
147451,"herne bay, england, united kingdom",37.0,14.0,7.5
147686,"farmingdale, new york, usa",34.0,5.0,9.2
147839,"mokena, illinois, usa",47.0,10.0,6.6
147847,"greenville, illinois, usa",,32.0,6.625
147900,"pocomoke city, maryland, usa",32.0,5.0,7.4
147965,"lake wales, florida, usa",,9.0,8.222222222222221
148199,"toronto, ontario, canada",50.0,11.0,7.181818181818182
148258,"toronto, ontario, canada",,7.0,7.571428571428571
148314,"calgary, alberta, canada",29.0,8.0,7.625
148590,"thunder bay, ontario, canada",49.0,7.0,7.714285714285714
148712,"homer, alaska, usa",,8.0,7.5
148744,"campbellsport, wisconsin, usa",67.0,14.0,8.357142857142858
148898,"holiday, florida, usa",24.0,9.0,9.333333333333334
149069,"struthers, ohio, usa",30.0,9.0,10.0
149071,"nekoosa, wisconsin, usa",49.0,7.0,7.142857142857143
149084,"germantown, maryland, usa",32.0,6.0,8.333333333333334
149120,"hillsdale, michigan, usa",,5.0,7.0
149483,"houston, texas, usa",25.0,7.0,8.571428571428571
149690,"logan city, queensland, australia",35.0,5.0,7.2
149907,"hendersonville, north carolina, usa",42.0,7.0,9.428571428571429
149908,"hull, england, united kingdom",29.0,30.0,7.6
149934,"chicago, illinois, usa",44.0,12.0,7.75
150327,"lombard, , usa",,5.0,6.4
150498,"cumberland, maryland, usa",38.0,6.0,9.666666666666666
150561,"bodegraven, zuid-holland, netherlands",33.0,11.0,8.272727272727273
150663,"nightsky, oregon, usa",24.0,6.0,9.166666666666666
150896,"vancouver, washington, usa",30.0,14.0,8.214285714285714
150968,"manchester, new hampshire, usa",47.0,11.0,7.181818181818182
150979,"greencastle, pennsylvania, usa",34.0,31.0,8.096774193548388
151098,"appalachia, virginia, usa",38.0,9.0,8.444444444444445
151608,"orillia, ontario, canada",,10.0,5.2
152016,"easthampton, massachusetts, usa",29.0,6.0,7.666666666666667
152099,"wickenburg, arizona, usa",14.0,9.0,7.888888888888889
152186,"windsor, ontario, canada",33.0,8.0,8.25
152435,"indianapolis, indiana, usa",40.0,6.0,6.666666666666667
152483,"braga, braga, portugal",18.0,6.0,7.666666666666667
152579,"kota kinabalu, sabah, malaysia",22.0,8.0,6.75
152645,"chicago, illinois, usa",28.0,10.0,6.5
152651,"plattsburgh, new york, usa",24.0,7.0,7.571428571428571
152696,"studio city, california, usa",,7.0,8.571428571428571
152946,"lisbon, lisbon, portugal",25.0,13.0,7.0
153054,"cambridge, massachusetts, usa",20.0,7.0,9.0
153211,"toronto, ontario, canada",28.0,10.0,7.4
153322,"york, ,",33.0,8.0,8.875
153361,"jacksonville, arkansas, usa",44.0,6.0,8.833333333333334
153513,"little rock, arkansas, usa",31.0,9.0,7.333333333333333
153653,"rapid city, south dakota, usa",50.0,8.0,8.875
153662,"ft. stewart, georgia, usa",44.0,139.0,8.97841726618705
153718,"round lake, illinois, usa",27.0,12.0,8.25
153797,"tulsa, oklahoma, usa",31.0,13.0,7.923076923076923
153950,"dover-foxcroft, maine, usa",,6.0,7.0
154126,"merritt island, florida, usa",48.0,5.0,7.2
154129,"san francisco, california, usa",31.0,5.0,7.2
154345,"white plains, new york, usa",,11.0,7.454545454545454
154354,"eatontown, new jersey, usa",31.0,7.0,7.857142857142857
154465,"albany, california, usa",32.0,5.0,9.0
154469,"trois-rivières ouest, quebec, canada",,16.0,8.9375
154529,"fishers, indiana, usa",37.0,16.0,8.125
154543,"san francisco, california, usa",29.0,5.0,5.6
154553,"duluth, minnesota, usa",23.0,6.0,9.0
154730,"encinitas, california, usa",42.0,7.0,5.142857142857143
154844,"sharon hill, pennsylvania, usa",32.0,7.0,8.142857142857142
154975,"dallas, texas, usa",29.0,6.0,8.166666666666666
155014,"las cruces, new mexico, usa",,26.0,8.038461538461538
155027,"tucson, arizona, usa",39.0,6.0,8.166666666666666
155147,"seattle, washington, usa",60.0,18.0,7.722222222222222
155495,"hood river, oregon, usa",26.0,5.0,9.6
155580,"fairport, new york, usa",61.0,7.0,7.857142857142857
155743,"san simeon, california, usa",,7.0,6.857142857142857
156150,"howell, new jersey, usa",36.0,36.0,8.472222222222221
156214,"new bern, north carolina, usa",59.0,9.0,8.777777777777779
156269,"chicago, illinois, usa",53.0,16.0,7.8125
156300,"pinon hills, california, usa",49.0,10.0,10.0
156467,"waltham, massachusetts, usa",38.0,20.0,9.4
156584,"hobart, tasmania, australia",55.0,8.0,7.125
157163,"slatington, pennsylvania, usa",37.0,5.0,6.0
157247,"deventer, overijssel, netherlands",48.0,19.0,5.947368421052632
157273,"dripping springs, texas, usa",37.0,11.0,7.7272727272727275
