Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
The Empty Chair (novel),Jeffery Deaver,2000,['Crime'],"Lincoln Rhyme is in North Carolina with his aide Thom and his companion and partner Amelia Sachs in order to receive experimental spine surgery, which may improve or further worsen his C4 quadriplegic disability. Whilst there they are approached by a local police sheriff- Jim Bell, the cousin of Rhyme's NYPD colleague Roland Bell- and asked to help in a local case of kidnap and possible rape. They believe the kidnapper to be a local orphaned boy 'Garret', who is believed to be involved in a number of other murders and assaults. One of these involves a hornets nest being thrown at a woman, who suffers a heart attack after 137 stings, and dies. Garret is locally nicknamed 'The insect boy', due to his incredible love of insects. At the start of the novel a nurse, Lydia, is kidnapped by Garret when she visits the place where the first victim- 'Mary-Beth' was kidnapped. A police deputy is killed by a hidden hornets nest whilst searching Garret's hide-out.
",,,416,False,False,Lincoln Rhyme series,The Coffin Dancer,The Stone Monkey
The Stone Monkey,Jeffery Deaver,2002,['Crime'],"As the US Coast Guard moves to intercept a ship off the coast of New York, which had departed from St Petersburg carrying around 30 Chinese illegal immigrants, the leader of the ship, a notorious human smuggler and hitman named Ghost, decides to ignite a bomb, causing the ship to sink, as he escapes himself by means of a life-raft. 
",,,432,False,False,Lincoln Rhyme series,The Empty Chair,The Vanished Man
The Broken Window,Jeffery Deaver,2008,"['Crime', ' thriller']","In the book, a killer has access to the world's greatest data miner called Strategic Systems Datacorp. He is using detailed information to commit crimes and blame them on innocents. Lincoln Rhyme, Amelia Sachs, and characters from the previous books, team up to stop the criminal.
",,,432,False,True,Lincoln Rhyme series,The Cold Moon,The Burning Wire
The Burning Wire,Jeffery Deaver,2010,"['Crime', ' thriller']","The sabotage of a substation of the prominent electrical energy distributor Algonquin Consolidated Power and Light Company in Queens, New York, causing a deadly arc flash leads to an investigation managed by esteemed criminalist Lincoln Rhyme and his team of investigators.
",,,432,False,False,Lincoln Rhyme Series,The Broken Window,
The Road Through the Wall,Shirley Jackson,1948,['GothicRealismThriller'],"The Road Through the Wall was Jackson's first novel. She began writing it while her husband, literature critic Stanley Edgar Hyman, was writing a book of literary analysis, titled The Armed Vision. Jackson loosely based the novel on her childhood, growing up in an affluent California neighborhood. She also admitted that she wrote the book, in part, to get back at her parents, whom she resented for their narrow-mindedness and greed, stating that a writer's first novel has to be the one in which they get back at their parents.[3]
",,,2201,False,False,,,Hangsaman
Hangsaman,Shirley Jackson,1951,['Speculative fiction | Gothic fiction'],"On the verge of leaving for college, Natalie Waite feels oppressed by the expectations of her pompous, overbearing father, who imposes his personality on her, and by her miserable, defeated mother, whom Natalie sees as an example of the unhappy future that awaits her if she does not escape from home. Natalie withdraws into elaborate fantasies where she is a proud, unbreakable criminal being grilled by a detective for her crimes. On the eve of Natalie's departure for college, she is invited to her first adult party, where she witnesses her parents and their drunken colleagues at their most contemptible. Natalie experiments with different identities among the party-goers and seems to successfully intrigue an older man, only to be led by him into the woods behind the family's home where he sexually assaults her.[4] The following morning, Natalie convinces herself that the assault did not happen.
",,,191,False,True,,The Road Through the Wall,The Lottery and Other Stories
The Bird's Nest (novel),Shirley Jackson,1954,['Realistic fictionThrillerGothic'],"While writing The Bird's Nest, Jackson suffered from insomnia, backaches, and paranoia, symptoms similar to those the main character of the novel is afflicted with.[4] She took a break from writing the novel in the summer of 1953, but the symptoms returned when she continued writing the book that fall.[4]
",,,276,False,True,,Hangsaman1951,The Sundial 1958
The Sundial,Shirley Jackson,1958,['Gothic fiction'],"The Sundial tells the story of the residents of the Halloran house, opening on the evening of the funeral of Lionel Halloran, the house's master.  Lionel's wife, Maryjane, is convinced that Lionel was pushed down the stairs and murdered by his mother, Orianna Halloran, who stands to inherit the house; only hours after the funeral, Maryjane taught her young daughter, Fancy, to repeat the phrase ""Granny killed my daddy.""  Also living at Halloran house were the aged Richard Halloran, who needed a wheelchair to move around, and was kept by a nurse; Essex, a young man hired to catalogue the library (and of whom it is implied was more specifically hired to be a kept man to the elder Mrs. Halloran); Fanny, Richard Halloran's sister; and Miss Ogilvie, young Fancy's governess.
",,,,False,False,,,
Legends (anthology),Robert Silverberg,1998,['Fantasy'],,,,708,False,False,,,Legends II
The Dragonbone Chair,Tad Williams,1988,['Fantasy'],"The story takes place on the fictional fantasy world of Osten Ard. The history of the world and the races present in Osten Ard have a great impact on the current events in the books.
Thousands of years ago the long-lived Gardenborn arrived in the land, fleeing a cataclysm. They were three tribes, the Zida'ya (commonly called Sithi), the Hikeda'ya (also called Norns) and the Tinukeda'ya (known as Dwarrows and Niskies). In Osten Ard the Gardenborn prospered and they built nine great cities of tremendous beauty. The first two tribes had ruled the third in their ancestral home called the Garden, but in Osten Ard the Tinukeda'ya went their own way, developing into two separate tribes, the seafaring Niskies and the earth-dwelling Dwarrows. The other two tribes also split ways, making a pact at Sesuad'ra, the Stone of Farewell. Their main subject of argument was the appearance of Men or mortals in Osten Ard. The Zida'ya were content to leave Men alone to go their own way, as long as they didn't trespass in Sithi lands. The Hikeda'ya were of the opinion that the mortals had to be wiped out or driven from Osten Ard. The Norns and their fell queen Utuk'u, eldest and most powerful of the Gardenborn, removed to the north of the world, taking the two northernmost cities for their own. Three cities were also given to the Tinukeda'ya; one was sea-bound Jhina't'senei which went to the Niskies and the other two were deep under the earth which went to the Dwarrows, the smaller tribe of the Tinukeda'ya. In the greatest of them all, Asu'a, the High King ruled.
",,,672,False,False,"Memory, Sorrow, and Thorn",,Stone of Farewell
Stone of Farewell,Tad Williams,1990,['Fantasy'],"The previous volume saw Simon wound a dragon with the mystical sword Thorn, splashing himself in dragon’s blood, leaving himself deeply scarred (physically and emotionally).  Now bearing the sobriquet ""Snowlock"", he and his companions leave the mountains in search of the mysterious ""Stone of Farewell"".
",,,608,False,False,"Memory, Sorrow, and Thorn",The Dragonbone Chair,To Green Angel Tower
City of Golden Shadow,Tad Williams,1996,['Science fiction'],"The first character introduced is a man called Paul Jonas, apparently an infantryman on the Western Front of the First World War. In what he at first believes to be a dream or hallucination, he meets a woman with wings, who gives him a feather. He wakes from the experience to find himself back in the trenches, but realizes the experience was not a dream when he discovers the feather. Two of his comrades, Finch and Mullet, begin to express doubts about his sanity. Eventually, Paul runs off into no-man's land. There, he finds the bird-woman but Finch and Mullet have pursued him, and they have been transformed into monstrous shapes: Mullet is grossly fat and Finch has no eyes. Paul flees in terror and falls through a hole in space. He discovers himself in a place similar to the chess-land in Lewis Carroll's Through the Looking-Glass, where he is caught in the battle between the red and the white, as well as hunted by Finch and Mullet. He escapes with a young boy he met at an inn, whose name is Gally. They find themselves on Mars, which is inhabited by creatures who demand a sacrifice of a princess from the planet Venus each year. He recognizes the chosen woman as the winged woman he met earlier, but he cannot remember when he met her. His memory does not even extend to his time in the chess-land. With the help of other men from Earth, he rescues the princess, then flees from the angry Martians. He sees Mullet and Finch again, however, and tries to escape in a hijacked airship. He loses control of the airship and finds himself in a conservatory with a harp, which shrinks to the size of his palm. Mullet and Finch confront him, demanding that he give them the harp, but he refuses and appears again on the airship, which is hurtling toward the ground. Transported to yet another world, he is rescued from a frozen river by a group of Neanderthals, and a voice comes from the harp, telling him that friends will search for him on the river.
",,,770960,False,False,Otherland,,River of Blue Fire
River of Blue Fire,Tad Williams,1998,['Science fiction'],,,,634,False,False,Otherland,City of Golden Shadow,Mountain of Black Glass
Mountain of Black Glass,Tad Williams,1999,['Science fiction'],,,,720,False,False,Otherland,River of Blue Fire,Sea of Silver Light
Sea of Silver Light,Tad Williams,2001,['Science fiction'],,,,922,False,False,Otherland,Mountain of Black Glass,
Shadowmarch,Tad Williams,2004,['Fantasy'],"Originally, Tad Williams conceived Shadowmarch as an idea for a fantasy movie, and later a fantasy TV series, which has been described as ""Hill Street Blues meets Babylon 5 meets Lord of the Rings"".[1] When both of these options fell through, Shadowmarch was reborn as an online serial. It was later released between June 2001 and August 2002 in bi-weekly episodes, but the lack of subscribers willing to pay the one-time $14.99 fee necessary to read chapters beyond the five initial free ones meant that after the first year, the online project halted, with the completed first novel (and subsequent volumes) returning to orthodox publishing.[2] The book contains additional chapters not found in the original online version, while the rest of the original material was substantially revised and edited for book publication (notably being rewritten completely in the past tense, since the online project used present tense to ""give it a sense of immediacy"").[citation needed]
",,,672,False,False,Shadowmarch tetralogy,,Shadowplay
To Green Angel Tower,Tad Williams,1993,['Fantasy novel'],"As the Storm King's power grows, the loyal allies of Prince Josua struggle to rally their forces at the Stone of Farewell.  There, Simon and the surviving members of the League of the Scroll attempt to unravel a prophecy that may ultimately allow them to strike down the undead Storm King and bring peace to the kingdom.  This epic saga concludes as Simon travels back to castle Hayholt to confront Ineluki.
",,,1104,False,False,"Memory, Sorrow, and Thorn",Stone of Farewell,
The Heart of What Was Lost,Tad Williams,2017,['Fantasy'],"After Ineluki the Storm King's fall in ""Memory, Sorrow, and Thorn"", his followers, the Norns, flee the lands of men and retreat north to their ancient city of Nakkiga. As the Norns make their way to their land in the Nornfells, the Rimmersman leader, Duke Isgrimnur, leads his army in pursuit, determined to destroy the Norns and their ancient Queen Utuk'ku once and for all.
",,,210,False,False,,To Green Angel Tower,The Witchwood Crown
The Presence: A Ghost Story,Eve Bunting,2003,,"The spirit of a 17-year-old boy that died 120 years ago stands on the stairs of a church in Pasadena, California, waiting for 17-year-old Catherine, who is spending Christmas with her grandmother while her parents are traveling in Europe. The ghost, Noah, who calls himself The Presence, is searching for a soul mate and thinks that Catherine is the one after he convinced himself that the many other girls before her, were ""the one"". Catherine has grief and guilt about her best friend Kirsty's death and Catherine is shocked when Noah tells her that he has talked to Kirsty and can arrange a time for her to talk to her friend. The ghost and Catherine tell the story and their narratives show details of the ghost's past as well as the accident that claimed Kirsty's life.
",,,208,False,False,,,
Sweet William (novel),Beryl Bainbridge,1975,,"Ann lives in Hampstead and works for the BBC in Bush House in London. She is recently engaged but her academic fiancé Gerald is leaving for America, intending her to follow. Shortly afterwards she meets William, a Scottish playwright who sweeps her off her feet and moves in. Within days she has ""encouraged adultery, committed a breach of promise, given up her job, abetted an abortion"". But William's a compulsive philanderer, twisting the truth to cover his tracks...
",,,160,False,True,,,
A Quiet Life (novel),Beryl Bainbridge,1976,,"Set in the 1950s in a seaside village near Southport, the story centres around 17-year-old Alan who appears to be the sanest member of his family. His sister Madge is only 15 and is involved with a German POW, his bankrupt father Joe is unbalanced and has a blazing temper, and his mother Connie only married him for the money he no longer has and she keeps disappearing every evening.  Alan's parents are considering divorce meanwhile his relationship with his girlfriend isn't always smooth. The novel is topped and tailed by short chapters set twenty-five years later where Alan meets with Madge following the death of their mother.
",,,200,False,False,,,
Young Adolf,Beryl Bainbridge,1978,,,,,,,,,,
The Girl in the Polka Dot Dress,Beryl Bainbridge,2011,,"Set in the summer of 1968 the novel is based on the true story surrounding the assassination of Robert F. Kennedy where a woman wearing a polka dot is seen before and after the assassination of Robert F. Kennedy in the Ambassador Hotel in Los Angeles.
",,,197,False,False,,,
The Dressmaker (Bainbridge novel),Beryl Bainbridge,1973,['Psychological Fiction'],"Set in Liverpool and Lancashire during World War II, a repressed dressmaker and her sister struggle looking after their 17-year-old niece, who is having a delusional affair with an American soldier.
",,,1521,False,True,,,
The Bottle Factory Outing,Beryl Bainbridge,1974,['Black comedy'],"Freda and Brenda are two young women living and working in north London. Freda, aged 26, is a large, flamboyant and assertive blonde, with aspirations of going on the stage. The privately educated Brenda, aged 32, is more reticent and strives to avoid confrontation: she was previously married and lived in rural Yorkshire, but has left her husband and moved south. The two live together in a dismal bedsit, sharing a double bed, although Brenda insists on a barrier made up of a bolster and books to separate their respective halves. By day they work as labellers in a wine-bottling factory owned by Mr Paganotti, an Italian.
",,,160,False,True,,,
Injury Time (novel),Beryl Bainbridge,1977,,"Edward is married to Helen but has an affair with Binny. Tonight, the lovers are holding their first dinner party, although Edward has promised his wife that he will not be home late. Unfortunately, things don't go as planned, and the dinner party is gate-crashed by desperate bank-robbers wielding sawn-off shotguns and seeking hostages.
",,,158,False,False,,,
An Awfully Big Adventure (novel),Beryl Bainbridge,1989,"['Psychological Fiction', ' Theatre-fiction']",,,,,False,True,,Watson's Apology,The Birthday Boys
Every Man for Himself (novel),Beryl Bainbridge,1996,,,,,,,,,,
Master Georgie,Beryl Bainbridge,1998,['Historical novel'],"The novel is told in six chapters, the first two set in Liverpool in 1846 and 1850, the remainder set in 1854 Crimea ending outside Sevastopol.
",,,190,False,False,,,
Little Chicago (novel),Adam Rapp,2002,,,,,,,,,,
33 Snowfish,Adam Rapp,2003,,"33 Snowfish follows the character of Custis, a 10-year-old orphan living with his ""owner"" Bob Motley, who sexually abuses him, in a dilapidated house in Rockdale, Illinois. After overhearing that he was to star in a snuff movie, Custis steals a small pistol and escapes through a hole in the wall. While hiding from Motley's crew and begging for quarters in a video arcade at the Joliet Mall, Custis spots Boobie (whose real name is Darrin Flowers), a strange boy with black eyes and a single painted fingernail. Custis decides to follow Boobie into Crazy Lou's Woods, a private woodland supposedly owned by an ex-military cat farmer. Custis and Boobie soon become friends.
",,,192179,False,False,,,
At Risk (book),Alice Hoffman,1988,['Romance'],"Amanda lives with a typical suburban family in the town of Morrow, Massachusetts until she comes down with a fever and a blood test for HIV returns as positive. She contracted it from an unscreened blood transfusion during surgery, 5 years before. Her world is turned upside down. As the news spreads, other parents, fearful of their own children catching the disease, cut off contact with the family. Fear spreads among her peers, who are uneducated as to the nature of sex and believe that AIDS can be spread by skin contact or using the same toilet seat. Her principal decides to counter this by giving the whole school a class-by-class sex education talk. Amanda eventually becomes weaker and weaker; she has to give up gymnastics because of this and because of parental fears that using the same equipment could spread the virus to her teammates. She becomes bitter and disillusioned, becoming friends with Laurel, a medium. She decides to have her braces removed, and her father locates a pediatric orthodontist who will see an AIDS patient. While Amanda's death is portrayed to be inevitable, the novel concludes with an open ending - the special friendship between Charlie and Sevrin.
",,,219,False,True,,,
Practical Magic (novel),Alice Hoffman,1995,['Fiction'],"For more than two hundred years, the Owens women have been blamed for everything that has gone wrong in their Massachusetts town. Gillian and Sally have also endured that fate: As children, the sisters were forever outsiders, taunted, talked about, pointed at. Their elderly aunts almost seemed to encourage the whispers of witchery, with their darkened house, their love concoctions and their crowd of black cats. All Gillian and Sally wanted to do was escape. One would do so by marrying, the other by running away. But the bonds they shared brought them back to each other, and to the magic they could not escape.
",,,286,False,True,,,
Here on Earth (novel),Alice Hoffman,1997,['Novel'],,,,272,False,False,,,
Blackbird House,Alice Hoffman,2004,,,,,,,,,,
The Ice Queen,Alice Hoffman,2005,['Historical Fiction'],"The Ice Queen is a nameless woman who makes a wish as an eight-year-old child that ruins her life. She grows up cold and unfriendly until, as she stands by her kitchen window, she is struck by a bolt of lightning. She survives but is changed: now it's as if she is made of ice. Also, she can no longer see the color red. She hears of a man called Lazarus Jones, who also survived being struck by lightning, and who is reputed to have a heart and soul made of fire. He came back to life after being dead for 40 minutes. They embark on a turbulent love affair whilst trying to hide their secrets: how one became full of fire and the other became made of ice.
",,,224,False,False,,,
The Story Sisters,Alice Hoffman,2009,['Fiction'],,,,336,False,False,,,
The Dovekeepers (novel),Alice Hoffman,2011,,,,,,,,,,
Aquamarine (novel),Alice Hoffman,2001,,"The story is based upon two schoolgirls, Hailey and Claire, who have lived as neighbors and close and best friends for many years. Their favorite place for amusement has been the Capri Beach Club for as long as they can remember. However, the Capri Beach Club has become ruinous via neglect by its staff. When Claire's grandparents, with whom she lives, decide to leave the area and move to Florida, the girls are dismayed. They spend hours trying to make their last days together as long as possible, both frightened by the future because each one would be alone.
",,,,False,True,Water Tales #1,,
Indigo (Hoffman novel),Alice Hoffman,2002,,,,,,,,,,
The White Peacock,D. H. Lawrence,1911,,"The novel is set in Nethermere (fictional name for real-life Eastwood) and is narrated by Cyril Beardsall, whose sister Laetitia (Lettie) is involved in a love triangle with two young men, George and Leslie Temple. She eventually marries Leslie, even though she feels sexually drawn to George. Spurned by Lettie, George marries the conventional Meg. Both his and Lettie's marriages end in unhappiness, as George slides into alcoholism at the novel's close.
",,,496,False,False,,,The Trespasser
The Trespasser (novel),D. H. Lawrence,1912,,,,,292,False,False,,The White Peacock,Sons and Lovers
The Rainbow,D. H. Lawrence,1915,,"The Rainbow tells the story of three generations of the Brangwen family, a dynasty of farmers and craftsmen who live in the east Midlands of England, on the borders of Nottinghamshire and Derbyshire. The book spans a period of roughly 65 years from the 1840s to 1905, and shows how the love relationships of the Brangwens change against the backdrop of the increasing industrialisation of Britain. The first central character, Tom Brangwen, is a farmer whose experience of the world does not stretch beyond these two counties; while the last, Ursula, his granddaughter, studies at university and becomes a teacher in the progressively urbanised, capitalist and industrial world.
",,,464,False,True,,Sons and Lovers,Women in Love
The Lost Girl,D. H. Lawrence,1920,,,,,371,False,False,,Women in Love,Aaron's Rod
Aaron's Rod (novel),D. H. Lawrence,1922,['Picaresque novel'],,,,,False,False,,,
Kangaroo (novel),D. H. Lawrence,1923,,,,,,,,,,
The Plumed Serpent,D. H. Lawrence,1926,['Political fiction'],"Note: this description of the plot is based on the version of the book published as The Plumed Serpent, not the version published as Quetzalcoatl.
",,,445,False,False,,,
The Boy in the Bush,D. H. Lawrence,1924,,,,,,False,False,,,
John Thomas and Lady Jane,D. H. Lawrence,1927,,,,,,,,,,
The Escaped Cock,D. H. Lawrence,1929,['Historical fiction'],"The Black Sun Press first published The Escaped Cock as a limited edition in September 1929. Fifty copies were printed on Japanese vellum, signed by Lawrence and the copy number written in longhand by him, with decorations in color by the author.[2][3]: 16–17   Critic Harry Moore considered the work to be the last of Lawrence's important prose fiction.[4]: 288 
",,,,False,False,,,
The Fox (novella),D. H. Lawrence,1923,,,,,,,,,,
The Captain's Doll,D. H. Lawrence,1923,,,,,,,,,,
The Ladybird,D. H. Lawrence,1923,,,,,,,,,,
St Mawr,D. H. Lawrence,1925,,,,,,,,,,
Sea and Sardinia,D. H. Lawrence,1921,,,,,,,,,,
Shane (novel),Jack Schaefer,1949,['Western'],"The story is set in 1889 Wyoming, when
the Wyoming Territory was still open to the Homestead Act of 1862.[1] It is narrated by a homesteader's son, Bob Starrett. The original unclaimed land surrounding the Starretts' homestead had been used by a cattle driver named Luke Fletcher before being claimed by Bob's father, Joe Starrett, along with 12 other homesteaders. Fletcher had settled there first, although he could only claim 160 acres (650,000 m2) as a homestead. He wants to expand his herd; homesteads in the area would hinder its growth.[1]
",,,214119,False,True,,,
Holden's Performance,Murray Bail,1987,['Fiction'],,,,353,False,False,,Homesickness,Eucalyptus
Eucalyptus (novel),Murray Bail,1998,,"Eucalyptus tells the story of Ellen Holland, a young woman whose ""speckled beauty"" and unattainability become legend far beyond the rural western New South Wales town near the property where she grows up. Her protective father's obsession with collecting rare species of Eucalyptus trees leads him to propose a contest - the man who can correctly name all the species on his property shall win her hand in marriage.
",,,264,False,True,,Holden's Performance,The Pages
The Pages (novel),Murray Bail,2008,,"An Australian bush philosopher, Wesley Antill, dies leaving behind a vast collection of philosophical works.  His will indicates that it should be published so Antill's siblings arrange for Erica, a philosopher, and Sophie, a psychoanalyst, to examine the work and decide if it is actually publishable.
",,,199,False,False,,Eucalyptus,The Voyage
Cat and Mouse (novella),Günter Grass,1961,['Novel'],"The narrator describes the character ""The Great Mahlke"" from their youth together through to Mahlke's disappearance near the end of the Second World War. Much of the action of the story is on a half-submerged sunken minesweeper of the Polish Navy, on which the narrator, Mahlke and their friends meet each summer. Mahlke explores the shipwreck by diving through a hatch, and with his ever-present screwdriver salvages various items (information plaques, objects left behind by the crew, and even a gramophone) to sell or collect for himself.
",,,,False,False,Danzig Trilogy,The Tin Drum,Dog Years
Dog Years (novel),Günter Grass,1963,['Novel'],"Walter Matern and Eduard Amsel are friends.[2] Eduard is half Jewish[3] and at the young age of five is a genius at making scarecrows.[2] The narrator in Book One, the mine owner Brauxel,[3] tells of the friendship of Walter and Eduard when they are children in the Vistula estuary, which is a German-Polish borderland (the interwar Free City of Danzig) peopled by Mennonites, Catholics and Protestants.[2] Eduard keeps a diary which he fills with drawings of ideas for scarecrows. The history of this country is told with cruel images of horror and violence from that past that echoes into the present, which becomes Hitler's Germany. 
",,,570,False,False,Danzig Trilogy,,
Local Anaesthetic (novel),Günter Grass,1969,,"Eberhard Starusch is a 40-year-old teacher of German and history who lives in West Berlin and acts as the tragicomic centre of the novel. In the background one of his students, Phillipp Scherbaum, is planning to set fire to his dog Max on the Kurfurstendamm as a protest against the US involvement in the Vietnam War. Starusch undergoes a long sequence of dental operations in 1967 in a surgery where television is used as a method of distracting patients from the operations and the pain that is involved in them, with the resultant televisual images merging and melding into his consciousness and reflections. Starusch recounts his own meditations upon the political past and the post-war situation in Adenauer's Germany and the inadequacy, from his perspective, of both Left and Right political ideologies and party alignments in that period (with tooth decay acting as a metaphor for wider spiritual and political decay).[1] The book is largely an internal monologue from Starusch's perspective, punctuated only on limited occasions by questions and observations from his dentist.[2]
",,,358,False,True,,,
The Flounder,Günter Grass,1977,,,,,693,True,False,,,
The Meeting at Telgte,Günter Grass,1979,,,,,182,False,False,,,
The Rat (novel),Günter Grass,1986,,,,,504,False,True,,,
The Call of the Toad,Günter Grass,1992,['Novel'],,,,,False,True,,,
My Century,Günter Grass,1999,,,,,,,,,,
The White Guard,Mikhail Bulgakov,1926,,"The White Guard first appeared in serial form in the Soviet-era literary journal Rossiya in 1925,[1] but it was closed down before the serial was completed. The complete book was published in Paris in 1927. The censored version was published in the Soviet Union in 1966. The complete version was published in 1989.
",,,,False,False,,,
Theatrical Novel,Mikhail Bulgakov,1936,"['Theatre-fiction', ' semi-autobiographical novel', ' satirical novel']",,,,,False,False,,,
The Fatal Eggs,Mikhail Bulgakov,1925,"['Science fiction', ' satire']","By 1924, Bulgakov was relatively well known as a writer. He had published several short stories, including Dyavoliada, which was in some ways a precursor to Master and Margarita, and started publishing his first novel, The White Guard. He finished The Fatal Eggs in early October 1924[1] and published it in the journal Nedra in February 1925 and included in the short-story collection Diaboliad later that year. A shortened edition was also published in May–June 1925 in the Krasnaya Panorama journal under the title The Ray of Life (Russian: Луч жизни).[1] Bulgakov also read the novel on several occasions to various social gatherings, and it was met with a favorable reception.
",,,,False,True,,,
Rabbit at Rest,John Updike,1990,['Novel'],"This novel is part of the series that follows the life of Harry ""Rabbit"" Angstrom from 1960 to 1990. Rabbit at Rest focuses on the years 1988–89. Harry, nearly 40 years after his glory days as a high school basketball star in a mid-sized Pennsylvania city, has retired with Janice, his wife of 33 years, to sunny Florida during the cold months, where Harry is depressed,  dangerously overweight and desperate for reasons to keep on living.
",,,512,False,False,,Rabbit is Rich,
Rabbit Remembered,John Updike,2001,,"Set in late 1999, the story concerns itself with the interjection of Annabelle, the illegitimate daughter to the now deceased Harry Angstrom, into the life of his middle-aged son Nelson, now separated from his wife Pru. Other key characters from the Rabbit series appear:  Janice, Harry's widow, who has married Harry's old nemesis Ronnie Harrison; Judy, Harry's granddaughter, now rebellious at nineteen, who plans to become a flight attendant; and his fourteen-year-old grandson Roy, with whom Nelson communicates via email. Nelson, who has moved back in with Janice and Ronnie, is working as a mental health counselor and is working to help Michael DiLorenzo, a young man with schizophrenia, cope with his mental illness. Nelson struggles with his separation from his family, financial strife, and memories of his father, while Janice grapples with aging, a second marriage, and the old-fashioned lifestyle she grew up with fading into obsolescence as the United States moves into a new age.
",,,,False,True,,,
The Widows of Eastwick,John Updike,2008,,"Thirty years have passed since Alexandra Spofford, Jane Smart and Sukie Rougemont terrorized the Rhode Island town of Eastwick with their witchcraft and cavorted with Darryl Van Horne, possibly the devil. All three women had remarried, left Eastwick and gradually fallen out of touch. They begin to restore their friendship as they one by one become widowed, which is implied to be the work of Jane, the most aggressive of the witches and who had pushed for the death of their romantic rival, Jenny Gabriel, who died of metastasized ovarian cancer shortly after her marriage to Van Horne. After touring the Canadian Rockies (Alexandra), Egypt (Alexandra and Jane) and China (all three), they agree to revisit Eastwick, largely out of unspoken guilt for their role in Jenny's death. While conducting a white magic spell at their rented condominium (part of Van Horne's old mansion), Jane, who had earlier been complaining of odd electric shocks, suddenly dies of an aneurysm of the aorta. Alexandra and Sukie both learn that Jenny's brother, Christopher (who had also been Van Horne's lover) killed Jane using methods involving electrons and quantum physics he learned from Van Horne. He plans to kill the other two witches next but doesn't, possibly because Sukie seduces him.  Alexandra returns to New Mexico, where she previously settled with her second husband after first leaving Eastwick, and Sukie moves to Manhattan with Christopher. The novel ends with the two women happily making plans to meet up for another vacation.
",,,,False,False,,The Witches of Eastwick,
The Centaur,John Updike,1963,,"The story concerns George Caldwell, a school teacher, and his son Peter, outside of Alton (i.e., Reading), Pennsylvania. The novel explores the relationship between the depressive Caldwell and his anxious son, loosely based on John Updike's relationship with his father, Wesley Updike, a teacher at Shillington High School.[4] George has largely given up on life; what glory he knew, as a football player and soldier in World War I, has passed.  He feels put upon by the school's principal, and he views his students as hapless and uninterested in anything he has to teach them.  Peter, meanwhile, is a budding aesthete who idolizes Vermeer and dreams of becoming a painter in a big city, like New York.  He has no friends his age, and regularly worries that his peers might detect his psoriasis, which stains his skin and flecks his clothes every season but summer.  One thing George and Peter share is the desire to get out, to escape their hometown.  This masculine desire for escape appears in Updike's famed ""Rabbit"" novels.  Similarly, the novel's image of Peter's mother alone on an untended farm is one we later see in Updike's 1965 novel Of the Farm.[5]
",,,,False,False,,,
Of the Farm,John Updike,1965,,"
",,,,False,False,,,
Couples (novel),John Updike,1968,,"The novel depicts the lives of a promiscuous circle of ten couples in the small Massachusetts town of Tarbox. (When he composed the book, the author was living in Ipswich, Massachusetts.)
",,,458,False,True,,,
Marry Me (novel),John Updike,1976,['Romantic novel'],,,,303,False,False,,,
Roger's Version,John Updike,1986,['Novel'],"The novel is about Roger Lambert, a theology professor in his fifties, whose rather complacent faith is challenged by Dale, an evangelical Christian graduate student who believes he can prove that God exists with computer science. Roger becomes obsessed with the thought that Dale is having an affair with his wife, Esther. 
",,,352,False,True,,,
Memories of the Ford Administration,John Updike,1992,"['Philosophical', ' War']",,,,369,False,False,,,
Brazil (novel),John Updike,1994,,,,,272,False,False,,,
Gertrude and Claudius,John Updike,2000,['Novel'],,,,212,False,False,,,
Seek My Face,John Updike,2002,,,,,,False,False,,,
Terrorist (novel),John Updike,2006,"['Psychological novel', ' War']","The story centers on an American-born Muslim teenager named Ahmad Ashmawy Mulloy, although Ahmad's high school life guidance counselor, Jack Levy, also plays a central role.  The novel seeks to explore the worldview and motivations of religious fundamentalists (specifically within Islam), while at the same time dissecting the morals and lifeways of residents of the fictional decaying New Jersey Rust Belt suburb of ""New Prospect"" (which Updike has identified with Paterson, New Jersey, also the setting of his novel, In the Beauty of the Lilies[2]).
",,,310,False,False,,,
The Early Stories: 1953–1975,John Updike,2003,,,,,864,False,False,,,
My Father's Tears and Other Stories,John Updike,2009,['Short Stories'],,,,304,False,False,,,
Telephone Poles,John Updike,1963,,,,,,,,,,
Less than Zero (novel),Bret Easton Ellis,1985,['Literary fiction'],"The novel follows the life of Clay, a rich young college student who has returned to his hometown of Los Angeles, California for winter break circa 1984. Through first-person narration, Clay describes his progressive alienation from the culture around him, loss of faith in his friends, and his meditations on events in his recent past.[1]
",,,208,False,True,,,Imperial Bedrooms
Glamorama,Bret Easton Ellis,1998,"['Satire', ' Conspiracy thriller', ' Literary Fiction']",,,,546,False,True,,,
