User-ID,Location,Age,Rating Count,Average Rating,Country
96357,"aiken, south carolina, usa",31.0,23.0,7.869565217391305,usa
96440,"rochester, new york, usa",29.0,13.0,7.615384615384615,usa
96448,"albuquerque, new mexico, usa",,14.0,7.857142857142857,usa
96554,"barcelona, catalunya, spain",36.0,10.0,8.6,spain
96608,"bloomington, indiana,",,5.0,5.0,
96744,"jerez de la frontera, cadiz, spain",34.0,14.0,8.5,spain
96771,"springfield, virginia, usa",43.0,6.0,9.166666666666666,usa
96970,"minneapolis, minnesota, usa",42.0,5.0,7.2,usa
97179,"ryde, isle of wight, united kingdom",40.0,12.0,5.25,kingdom
97208,"san rafael, california, usa",,5.0,5.2,usa
97290,"londonderry, new hampshire, usa",24.0,6.0,9.166666666666666,usa
97324,"costa de caparica, lisbon, portugal",29.0,14.0,8.142857142857142,portugal
97721,"castro valley, california, usa",46.0,12.0,8.25,usa
97754,"schenectady, new york, usa",46.0,10.0,6.1,usa
97874,"n/a, british columbia, canada",,11.0,7.090909090909091,canada
97972,"dorking, surrey, england, united kingdom",21.0,7.0,8.142857142857142,kingdom
98026,"yarmouth, nova scotia,",40.0,6.0,7.166666666666667,
98263,"north vancouver, british columbia, canada",35.0,8.0,9.375,canada
98297,"espoo, uusimaa, finland",24.0,5.0,6.4,finland
98322,"st. petersburg, florida, usa",40.0,5.0,7.0,usa
98344,"apex, north carolina, usa",,5.0,8.8,usa
98440,"yuma, arizona, usa",17.0,14.0,8.214285714285714,usa
98484,"west point, new york, usa",18.0,5.0,9.0,usa
98628,"kuwait, kuwait, kuwait",17.0,5.0,8.4,kuwait
98686,"norfolk, virginia, usa",32.0,14.0,8.071428571428571,usa
98722,"suffolk, virginia, usa",39.0,5.0,6.8,usa
98758,"calgary, alberta, canada",25.0,21.0,7.428571428571429,canada
98787,"melbourne, victoria, australia",26.0,15.0,8.066666666666666,australia
98887,"colorado springs, colorado, usa",49.0,5.0,8.8,usa
98904,"billings, montana, usa",28.0,21.0,8.095238095238095,usa
98923,"liberty township, ohio, usa",,5.0,7.6,usa
98930,"northampton, massachusetts, usa",,8.0,8.125,usa
99222,"snohomish, washington, usa",,5.0,9.0,usa
99441,"seattle, washington, usa",33.0,20.0,8.95,usa
99720,"dahlonega, georgia, usa",,8.0,8.875,usa
99955,"lockport, new york, usa",14.0,11.0,7.363636363636363,usa
100009,"victoria, british columbia, canada",49.0,6.0,8.0,canada
100088,"burnley, england, united kingdom",26.0,12.0,9.333333333333334,kingdom
100264,"brunswick, ohio, usa",37.0,8.0,7.375,usa
100459,"bay area, california, usa",38.0,30.0,8.366666666666667,usa
100578,"dublin, co. dublin, ireland",46.0,8.0,8.375,ireland
100644,"heilbronn, baden-wuerttemberg, germany",26.0,10.0,7.5,germany
100846,"plainfield, illinois, usa",39.0,14.0,7.857142857142857,usa
100906,"seattle, washington, usa",34.0,71.0,8.126760563380282,usa
101209,"ft huachuca, arizona, usa",44.0,7.0,7.571428571428571,usa
101304,"chesapeake, virginia, usa",68.0,8.0,8.875,usa
101305,"milwaukee, wisconsin, usa",29.0,18.0,7.277777777777778,usa
101336,"miami, florida, usa",41.0,5.0,5.6,usa
101606,"niagara falls, ontario, canada",32.0,24.0,7.833333333333333,canada
101620,"brookland, arkansas, usa",,13.0,8.538461538461538,usa
101731,"prince george, british columbia, canada",,7.0,8.428571428571429,canada
101851,"keizer, oregon, usa",29.0,21.0,8.523809523809524,usa
101876,"nicholasville, kentucky, usa",38.0,20.0,8.45,usa
102220,"acapulco, n/a, mexico",54.0,8.0,6.75,mexico
102275,"saint clair, michigan, usa",52.0,7.0,8.285714285714286,usa
102359,"springfield, oregon, usa",,15.0,9.866666666666667,usa
102642,"longmont, colorado, usa",,14.0,6.285714285714286,usa
102647,"modesto, california, usa",14.0,28.0,7.892857142857143,usa
102702,"honolulu, hawaii, usa",34.0,20.0,9.55,usa
102967,"olympia, washington, usa",54.0,30.0,6.466666666666667,usa
103336,"tucson, arizona, usa",55.0,10.0,7.5,usa
103624,"columbia, missouri, usa",53.0,6.0,7.166666666666667,usa
103656,"nanty glo, pennsylvania, usa",28.0,5.0,9.6,usa
103935,"cartersville, georgia, usa",48.0,6.0,5.833333333333333,usa
104113,"springfield, missouri, usa",24.0,16.0,8.3125,usa
104144,"florence, alabama, usa",65.0,8.0,8.5,usa
104211,"chattanooga, tennessee, usa",39.0,10.0,7.2,usa
104243,"coatesville, pennsylvania, usa",60.0,7.0,6.0,usa
104268,"athens, georgia, usa",28.0,5.0,7.4,usa
104362,"eugene, oregon, usa",45.0,8.0,7.25,usa
104399,"middletown, ohio, usa",29.0,30.0,9.7,usa
104413,"sacramento, california, usa",53.0,6.0,7.5,usa
104604,"vancouver, bc, canada",36.0,6.0,8.5,canada
104636,"youngstown, ohio, usa",,77.0,8.662337662337663,usa
104657,"cave creek, arizona, usa",25.0,7.0,9.142857142857142,usa
104665,"altoona, iowa, usa",30.0,25.0,6.64,usa
104812,"woodstock, maryland, usa",19.0,12.0,8.0,usa
104925,"duluth, minnesota, usa",44.0,8.0,7.375,usa
105028,"kuala lumpur, federal territory, malaysia",22.0,34.0,7.852941176470588,malaysia
105054,"edmonton, alberta, canada",29.0,7.0,7.285714285714286,canada
105058,"north york, ontario, canada",32.0,8.0,7.5,canada
105214,"pittsburgh, pennsylvania, usa",34.0,13.0,8.615384615384615,usa
105262,"santa barbara, california, usa",24.0,6.0,6.666666666666667,usa
105374,"montreal, quebec, canada",25.0,6.0,9.166666666666666,canada
105476,"zaragoza, aragón, spain",22.0,5.0,7.4,spain
105517,"calgary, alberta, canada",28.0,41.0,6.585365853658536,canada
105536,"belleville, new jersey, usa",17.0,7.0,7.857142857142857,usa
105572,"charlottesville, virginia, usa",,5.0,7.6,usa
105937,"tampa, florida, usa",27.0,5.0,9.4,usa
105979,"oakland, california, usa",26.0,32.0,6.375,usa
106007,"santa rosa, california, usa",29.0,29.0,8.517241379310345,usa
106208,"las piñas, n/a, philippines",22.0,8.0,8.875,philippines
106225,"chicago, illinois, usa",38.0,15.0,7.866666666666666,usa
106280,"toronto, ,",,10.0,7.8,
106331,"toronto, ontario, canada",,5.0,7.0,canada
106768,"lexington, kentucky, usa",23.0,12.0,8.083333333333334,usa
106849,"dunkirk, indiana, usa",39.0,14.0,9.571428571428571,usa
106893,"london, england, united kingdom",32.0,6.0,5.333333333333333,kingdom
106946,"salt lake city, utah, usa",,5.0,7.8,usa
106988,"san diego, california, usa",52.0,5.0,4.6,usa
107044,"adelaide, south australia, australia",24.0,5.0,7.0,australia
107244,"appleton, wisconsin, usa",50.0,10.0,9.3,usa
107258,"lowell, massachusetts, usa",,5.0,7.2,usa
107301,"west kensington, london, united kingdom",31.0,13.0,8.153846153846153,kingdom
107324,"anchorage, alaska, usa",,5.0,7.6,usa
107326,"denver, colorado, usa",28.0,12.0,7.666666666666667,usa
107510,"lisboa, lisboa, portugal",27.0,7.0,5.571428571428571,portugal
107784,"tarentum, pennsylvania, usa",,43.0,5.813953488372093,usa
107889,"davenport, iowa, usa",,6.0,7.0,usa
107951,"tübingen, baden-württemberg, germany",,9.0,8.11111111111111,germany
108005,"greenfield, wisconsin, usa",29.0,8.0,8.75,usa
108143,"cincinnati, ohio, usa",17.0,7.0,7.857142857142857,usa
108155,"indianapolis, indiana, usa",29.0,11.0,4.909090909090909,usa
108213,"cape may, new jersey, usa",55.0,5.0,7.2,usa
108285,"appleton, wisconsin, usa",22.0,11.0,9.545454545454543,usa
108336,"santa cruz, california, usa",,7.0,8.714285714285714,usa
108352,"rochester, michigan, usa",37.0,7.0,8.857142857142858,usa
108405,"irvine, ,",49.0,11.0,8.090909090909092,
108480,"caracas, dtto federal, venezuela",,7.0,7.714285714285714,venezuela
108563,"coral gables, florida, usa",53.0,5.0,7.0,usa
108752,"fort polk, louisiana, usa",31.0,7.0,9.428571428571429,usa
108799,"kaneohe, hawaii, usa",,11.0,8.181818181818182,usa
108950,"voorhees, new jersey, usa",43.0,6.0,8.166666666666666,usa
109461,"oklahoma city, oklahoma, usa",30.0,10.0,8.1,usa
109574,"edmonton, alberta, canada",50.0,16.0,9.125,canada
109779,"arab, alabama, usa",25.0,11.0,8.0,usa
109864,"lafayette, colorado, usa",,5.0,8.0,usa
109899,"garnerville, new york, usa",,7.0,6.714285714285714,usa
109901,"sydney, new south wales, australia",59.0,35.0,9.057142857142855,australia
109955,"adelaide, south australia, australia",,9.0,8.88888888888889,australia
110029,"norwich, england, united kingdom",27.0,8.0,8.875,kingdom
110040,"philadelphia, pennsylvania, usa",23.0,5.0,6.8,usa
110112,"houston, texas, usa",31.0,9.0,5.888888888888889,usa
110214,"baltimore, maryland, usa",45.0,5.0,8.4,usa
110317,"virginia beach, virginia, usa",22.0,7.0,5.714285714285714,usa
110361,"san diego, california, usa",29.0,6.0,7.166666666666667,usa
110373,"livingston, new jersey, usa",,16.0,7.5,usa
110382,"brooklyn, new york, usa",35.0,5.0,7.6,usa
110440,"fairfax, virginia, usa",29.0,7.0,8.142857142857142,usa
110483,"fredericton, new brunswick, canada",30.0,25.0,9.08,canada
110558,"los angeles, california, usa",,5.0,6.6,usa
110700,"cincinnati, ohio, usa",,5.0,9.0,usa
110887,"olympia, washington, usa",58.0,6.0,5.833333333333333,usa
110912,"milpitas, california, usa",36.0,25.0,9.16,usa
110934,"kirkland, washington, usa",46.0,52.0,8.403846153846153,usa
110973,"wiley ford, west virginia, usa",43.0,51.0,8.215686274509803,usa
111174,"austin, texas, usa",,8.0,7.625,usa
111190,"belton, texas, usa",53.0,8.0,7.0,usa
111241,"spokane, washington, usa",,5.0,7.2,usa
111578,"fremont, california, usa",,7.0,9.714285714285714,usa
111847,"sabine pass, texas, usa",38.0,7.0,10.0,usa
111944,"mannford, oklahoma, usa",23.0,14.0,7.714285714285714,usa
111947,"albuquerque, new mexico, usa",30.0,10.0,8.1,usa
112001,"barren springs, virginia, usa",43.0,54.0,9.425925925925926,usa
112026,"lakewood, washington, usa",17.0,8.0,7.875,usa
112083,"tucson, arizona, usa",25.0,12.0,8.666666666666666,usa
112408,"paramus, nj, usa",48.0,7.0,9.428571428571429,usa
112512,"ottawa, ontario, canada",27.0,5.0,9.0,canada
112541,"sydney, new south wales, australia",22.0,5.0,6.6,australia
112845,"fort langley, british columbia, canada",,5.0,6.0,canada
112881,"kitchener, ontario, canada",18.0,6.0,7.166666666666667,canada
112953,"davenport, iowa, usa",31.0,14.0,8.857142857142858,usa
113030,"vancouver, british columbia, canada",25.0,10.0,9.5,canada
113270,"evanston, illinois, usa",25.0,22.0,8.863636363636363,usa
113279,"lake elsinore, california, usa",24.0,5.0,7.0,usa
113292,"yuba city, ca, usa",38.0,5.0,7.6,usa
113334,"calgary, alberta, canada",40.0,7.0,8.142857142857142,canada
113519,"pleasanton, california, usa",,18.0,8.444444444444445,usa
113661,"brownsville, california, usa",39.0,5.0,10.0,usa
113663,"ocala, ,",,11.0,9.0,
113752,"jacksonville, florida, usa",,5.0,9.0,usa
113944,"derby, kansas, usa",,5.0,5.8,usa
113955,"webster, new york, usa",16.0,5.0,7.6,usa
114007,"new york, new york, usa",,8.0,8.375,usa
114178,"tokyo, tokyo, japan",30.0,7.0,8.142857142857142,japan
114217,"petaling jaya, selangor, malaysia",24.0,8.0,6.625,malaysia
114306,"windsor, ontario, canada",43.0,5.0,8.8,canada
114368,"mechanicsville, maryland, usa",33.0,85.0,5.976470588235294,usa
114414,"edinburg, texas, usa",27.0,10.0,7.7,usa
114444,"alexandria, virginia, usa",34.0,17.0,7.529411764705882,usa
114446,"cardiff, wales, united kingdom",26.0,5.0,8.2,kingdom
114452,"newton, massachusetts, usa",26.0,6.0,7.166666666666667,usa
114544,"antelope, california, usa",35.0,26.0,6.961538461538462,usa
114581,"san francisco, california, usa",23.0,5.0,10.0,usa
114634,"bucharest, n/a, romania",,5.0,8.8,romania
114813,"kirkland, washington, usa",,6.0,6.333333333333333,usa
114865,"croydon, victoria, australia",97.0,6.0,8.833333333333334,australia
114868,"edmonton, alberta, canada",31.0,16.0,7.6875,canada
114988,"temple, texas, usa",37.0,45.0,7.511111111111111,usa
115002,"stockholm, stockholm, sweden",,8.0,6.875,sweden
115003,"asheville, north carolina, usa",43.0,29.0,7.586206896551724,usa
115435,"cincinnati, ohio, usa",30.0,32.0,8.625,usa
115490,"dekalb, illinois, usa",,13.0,8.307692307692308,usa
115503,"orlando, florida, usa",,6.0,8.833333333333334,usa
115572,"darlington, south carolina, usa",23.0,18.0,9.0,usa
115679,"las vegas, , usa",16.0,5.0,9.0,usa
115692,"blacksburg, virginia, usa",33.0,20.0,7.85,usa
115998,"torrington, connecticut, usa",49.0,5.0,6.6,usa
116005,"london, ontario, canada",28.0,6.0,8.5,canada
116122,"glendale heights, illinois, usa",31.0,6.0,7.0,usa
116301,"colonial heights, virginia, usa",30.0,5.0,8.4,usa
116521,"bakersfield, california, usa",25.0,5.0,7.4,usa
116537,"richmond, virginia, usa",,5.0,7.2,usa
116758,"paullina, iowa, usa",38.0,10.0,8.0,usa
116904,"san antonio, texas, usa",38.0,5.0,9.0,usa
117111,"toronto, ontario, canada",30.0,10.0,7.6,canada
117132,"st louis, missouri, usa",66.0,5.0,8.2,usa
117251,"pleasant hill, california, usa",,11.0,8.727272727272727,usa
117256,"salem, ohio, usa",,5.0,8.6,usa
117318,"tucson, arizona, usa",,6.0,4.833333333333333,usa
117873,"evanston, illinois, usa",50.0,9.0,8.333333333333334,usa
117925,"santa ana, california, usa",40.0,5.0,7.6,usa
117963,"oak harbor, washington, usa",,9.0,7.666666666666667,usa
118228,"denver, colorado, usa",,7.0,8.0,usa
118320,"calgary, alberta, canada",29.0,7.0,6.571428571428571,canada
118484,"wonder lake, illinois, usa",,8.0,7.75,usa
118533,"owasso, oklahoma, usa",37.0,5.0,9.0,usa
118628,"toronto, ontario, canada",34.0,17.0,7.764705882352941,canada
118677,"boise, idaho, usa",46.0,5.0,9.2,usa
119418,"binghamton, new york, usa",34.0,5.0,5.6,usa
119505,"rotterdam, , netherlands",32.0,5.0,7.4,netherlands
119575,"north vancouver, british columbia, canada",30.0,13.0,7.461538461538462,canada
119725,"wokingham, berkshire, united kingdom",24.0,14.0,8.642857142857142,kingdom
120082,"vancouver, british columbia, canada",47.0,5.0,6.8,canada
120093,"merrick, acworth, new york, georgia, usa",59.0,22.0,6.954545454545454,usa
120178,"olympia, washington, usa",59.0,6.0,8.5,usa
120332,"parthenay, deux-sèvres, france",41.0,5.0,5.8,france
120396,"boyce, virginia, usa",46.0,14.0,9.357142857142858,usa
120548,"ourense, ourense, spain",39.0,5.0,7.8,spain
120565,"singapore, n/a, singapore",38.0,9.0,8.777777777777779,singapore
120598,"plant city, florida, usa",,9.0,7.666666666666667,usa
120696,"san bernardino, california, usa",31.0,6.0,7.166666666666667,usa
120828,"munster, indiana, usa",27.0,9.0,8.777777777777779,usa
120873,"los angeles, california, usa",59.0,7.0,7.285714285714286,usa
120908,"boston, massachusetts, usa",27.0,6.0,8.666666666666666,usa
120985,"passau, bayern, germany",,6.0,7.0,germany
121083,"monessen, pennsylvania, usa",38.0,6.0,7.666666666666667,usa
121167,"centennial, colorado, usa",,5.0,6.2,usa
121170,"arlington, virginia, usa",30.0,15.0,6.666666666666667,usa
121251,"galt, california, usa",41.0,6.0,8.5,usa
121264,"chicago, illinois, usa",,11.0,6.363636363636363,usa
121594,"columbia, south carolina, usa",63.0,5.0,8.6,usa
122429,"kamuela, hawaii, usa",48.0,10.0,6.4,usa
122440,"vancouver, british columbia, canada",29.0,10.0,7.4,canada
122506,"coralville, iowa, usa",27.0,6.0,6.833333333333333,usa
122716,"tucson, ,",30.0,16.0,9.0,
122782,"juneau, alaska, usa",38.0,6.0,6.666666666666667,usa
122793,"omemee, ontario, canada",46.0,12.0,9.333333333333334,canada
122801,"elm grove, wisconsin, usa",38.0,6.0,8.666666666666666,usa
122958,"mesquite, texas, usa",,5.0,7.6,usa
123056,"halifax, nova scotia, canada",32.0,14.0,7.428571428571429,canada
123094,"morrisville, north carolina, usa",45.0,9.0,8.666666666666666,usa
123095,"hollywood, maryland, usa",,11.0,8.909090909090908,usa
123160,"san antonio, ,",30.0,5.0,8.0,
123215,"carmichael, california, usa",27.0,9.0,7.888888888888889,usa
123257,"circleville, ohio, usa",20.0,12.0,9.083333333333334,usa
123430,"manning, south carolina, usa",,7.0,6.0,usa
123460,"brea, california, usa",31.0,11.0,7.363636363636363,usa
123510,"westminster, colorado, usa",65.0,10.0,8.7,usa
123543,"la mesa, , usa",,5.0,5.0,usa
123544,"dallas, texas, usa",,22.0,6.863636363636363,usa
123608,"los banos, california, usa",17.0,7.0,8.142857142857142,usa
123625,"geelong, victoria, australia",22.0,9.0,7.222222222222222,australia
123744,"newark, delaware, usa",25.0,8.0,7.75,usa
123790,"mount vernon, new york, usa",25.0,5.0,8.6,usa
123825,"vancouver, british columbia, canada",,12.0,7.333333333333333,canada
123867,"kearns, utah, usa",,12.0,8.666666666666666,usa
123883,"topeka, kansas, usa",18.0,45.0,5.0,usa
123981,"phoenix, arizona, usa",46.0,33.0,8.030303030303031,usa
123988,"amarillo, texas, usa",32.0,5.0,7.4,usa
124078,"muskegon, michigan, usa",25.0,12.0,9.333333333333334,usa
124079,"prince george, british columbia, canada",24.0,6.0,5.833333333333333,canada
124298,"stockton, california, usa",25.0,7.0,8.571428571428571,usa
124310,"salem, south carolina, usa",53.0,6.0,8.166666666666666,usa
124363,"tallahassee, florida, usa",36.0,9.0,8.11111111111111,usa
124487,"ramah, new mexico, usa",,18.0,9.0,usa
124597,"brights grove, ontario, canada",38.0,12.0,6.75,canada
124688,"hertfordshire, england, united kingdom",23.0,5.0,7.6,kingdom
124769,"blacksburg, virginia, usa",,5.0,8.2,usa
124874,"warren, new jersey, usa",32.0,9.0,8.222222222222221,usa
124876,"redford, michigan, usa",23.0,11.0,8.0,usa
124942,"olympia, washington, usa",,11.0,8.090909090909092,usa
124983,"amarillo, texas, usa",32.0,5.0,7.2,usa
125031,"alburquerque, ,",,6.0,7.5,
125039,"lafayette, indiana, usa",27.0,18.0,7.722222222222222,usa
125203,"montreal, quebec, canada",18.0,6.0,8.833333333333334,canada
125287,"atlanta, georgia, usa",40.0,9.0,8.0,usa
125396,"albuquerque, new mexico, usa",14.0,5.0,6.0,usa
125519,"irvine, california, usa",40.0,26.0,8.884615384615385,usa
125692,"elmira, new york, usa",28.0,6.0,8.166666666666666,usa
125736,"atlanta, georgia, usa",17.0,6.0,9.0,usa
125774,"tehran, tehran, iran",36.0,50.0,8.6,iran
125878,"foxboro, massachusetts, usa",,6.0,9.166666666666666,usa
125928,"glendale heights, illinois, usa",,9.0,7.222222222222222,usa
126149,"salt lake city, utah, usa",,8.0,8.5,usa
126196,"wilmington, delaware, usa",36.0,12.0,7.5,usa
126296,"ramsey, huntingdon, cambridgeshire, united kingdom",41.0,8.0,8.0,kingdom
126388,"kernersville, north carolina, usa",26.0,12.0,8.666666666666666,usa
126492,"westmont, illinois, usa",31.0,50.0,8.06,usa
126604,"north reading, massachusetts, usa",27.0,12.0,7.166666666666667,usa
126693,"newmarket, ontario, canada",33.0,10.0,8.1,canada
126726,"stone mountain, georgia, usa",34.0,7.0,7.428571428571429,usa
126736,"fulton, missouri, usa",38.0,25.0,5.48,usa
126812,"mobile, alabama, usa",,5.0,6.6,usa
126814,"west chester, ohio, usa",32.0,5.0,6.4,usa
126860,"portland, oregon, usa",28.0,5.0,8.0,usa
126903,"lancaster, pennsylvania, usa",,5.0,6.4,usa
127129,"langley, british columbia, canada",,8.0,8.125,canada
127203,"reading, pennsylvania, usa",20.0,5.0,5.6,usa
127233,"marietta, georgia, usa",29.0,11.0,8.0,usa
127359,"beaverton, oregon, usa",33.0,17.0,7.588235294117647,usa
127826,"duluth, georgia, usa",,16.0,7.5,usa
127914,"anchorage, alaska, usa",43.0,9.0,9.11111111111111,usa
128033,"gilchrist, oregon, usa",47.0,5.0,6.4,usa
128060,"denton, texas, usa",36.0,5.0,9.0,usa
128085,"durham, north carolina, usa",40.0,11.0,8.636363636363637,usa
128331,"chittenango, new york, usa",24.0,8.0,7.75,usa
128332,"alvin, texas, usa",,5.0,6.4,usa
128693,"leicester, england, united kingdom",,6.0,7.333333333333333,kingdom
128696,"southampton, england, united kingdom",34.0,13.0,7.769230769230769,kingdom
128732,"north dighton, massachusetts, usa",31.0,10.0,7.7,usa
128835,"bellingham, washington, usa",60.0,42.0,8.738095238095237,usa
128915,"ridgeland, south carolina, usa",43.0,8.0,9.875,usa
129008,"rapid city, south dakota, usa",44.0,8.0,7.375,usa
129074,"marietta, georgia, usa",51.0,36.0,7.694444444444445,usa
129084,"boise, idaho, usa",39.0,11.0,8.454545454545455,usa
129338,"apache junction, arizona, usa",24.0,11.0,8.454545454545455,usa
129358,"highland, california, usa",36.0,5.0,9.6,usa
129465,"durham, north carolina, usa",33.0,7.0,7.571428571428571,usa
129489,"vancouver, british columbia, canada",24.0,12.0,10.0,canada
129503,"lisboa, n/a, portugal",40.0,11.0,8.0,portugal
129716,"tallahassee, florida, usa",30.0,23.0,9.347826086956522,usa
129851,"philadelphia, pennsylvania, usa",35.0,8.0,7.25,usa
130474,"nashville, tennessee, usa",33.0,18.0,9.38888888888889,usa
130482,"earth, , universe",54.0,13.0,8.0,universe
130554,"sandpoint, idaho, usa",,26.0,6.884615384615385,usa
130570,"singapore, n/a, singapore",,6.0,7.333333333333333,singapore
130571,"summerville, south carolina, usa",,28.0,7.857142857142857,usa
130658,"montreal, ,",90.0,10.0,5.3,
130705,"sydney, new south wales, australia",29.0,19.0,7.578947368421052,australia
130837,"toronto, ontario, canada",32.0,6.0,8.166666666666666,canada
130950,"jersey city, new jersey, usa",32.0,6.0,6.5,usa
131032,"west blocton, alabama, usa",36.0,6.0,7.0,usa
131126,"barcelona, catalunya, spain",31.0,10.0,8.7,spain
131154,"soddy-daisy, tennessee, usa",18.0,11.0,9.090909090909092,usa
131317,"santa cruz, california, usa",,5.0,9.0,usa
131402,"governors bay, canterbury, new zealand",,5.0,7.8,zealand
131622,"two rivers, wisconsin, usa",51.0,11.0,8.363636363636363,usa
131686,"chemainus, british columbia, canada",27.0,7.0,7.714285714285714,canada
131837,"west valley city, utah, usa",,11.0,6.909090909090909,usa
131855,"farnborough, hampshire, united kingdom",31.0,6.0,7.5,kingdom
132171,"milltown, wisconsin, usa",54.0,8.0,8.625,usa
132173,"charlotte, north carolina, usa",,7.0,7.0,usa
132282,"birmingham, alabama, usa",23.0,9.0,7.888888888888889,usa
132375,"denver, colorado, usa",58.0,5.0,8.2,usa
132392,"claremont, california, usa",38.0,10.0,7.7,usa
132572,"dartmouth, nova scotia, canada",45.0,5.0,6.4,canada
132836,"west palm beach, florida, usa",57.0,10.0,9.4,usa
132851,"torrance, california, usa",43.0,5.0,6.6,usa
132930,"wokingham, england, united kingdom",29.0,13.0,7.538461538461538,kingdom
133284,"atlanta, georgia, usa",41.0,6.0,7.166666666666667,usa
133296,"ormond beach, florida, usa",23.0,10.0,8.7,usa
133416,"jacksons point, ontario, canada",25.0,11.0,7.090909090909091,canada
133418,"plano, texas, usa",32.0,7.0,8.142857142857142,usa
133571,"olney, maryland, usa",39.0,9.0,7.333333333333333,usa
133689,"calgary, alberta, canada",29.0,18.0,8.38888888888889,canada
133706,"palmyra, western australia, australia",30.0,14.0,7.785714285714286,australia
133747,"gaithersburg, maryland, usa",28.0,25.0,7.56,usa
133935,"north arlington, new jersey, usa",28.0,6.0,6.333333333333333,usa
134005,"santa rosa, california, usa",34.0,6.0,7.5,usa
134247,"winfield, illinois, usa",26.0,5.0,8.2,usa
134264,"phoenix, arizona, usa",,5.0,7.6,usa
134311,"barstow, california, usa",23.0,7.0,9.142857142857142,usa
134434,"barcelona, barcelona, spain",25.0,24.0,7.083333333333333,spain
134684,"fort collins, colorado, usa",28.0,6.0,8.166666666666666,usa
134797,"elk grove, california, usa",,10.0,8.6,usa
134837,"kuala lumpur, wilayah persekutuan, malaysia",28.0,10.0,7.1,malaysia
135043,"suffolk, virginia, usa",,8.0,9.5,usa
135045,"spring, texas, usa",29.0,24.0,8.083333333333334,usa
135149,"ft. pierce, florida, usa",,71.0,7.71830985915493,usa
135265,"groton, connecticut, usa",32.0,15.0,7.066666666666666,usa
135351,"greenwood, south carolina, usa",23.0,11.0,6.636363636363637,usa
135360,"albuquerque, new mexico, usa",39.0,11.0,8.909090909090908,usa
135411,"rockaway, ,",34.0,5.0,7.4,
135458,"ottawa, ontario, canada",24.0,14.0,6.857142857142857,canada
135609,"charlestown, massachusetts, usa",,10.0,6.9,usa
135665,"juneau, alaska, usa",19.0,7.0,7.428571428571429,usa
135681,"eastleigh, hampshire, united kingdom",,5.0,8.2,kingdom
135753,"baker city, oregon, usa",55.0,6.0,8.666666666666666,usa
135776,"allston, massachusetts, usa",32.0,6.0,8.0,usa
135831,"potomac falls, virginia, usa",,7.0,7.428571428571429,usa
135869,"gibsonia, pennsylvania, usa",46.0,5.0,7.0,usa
135895,"holt, florida, usa",,5.0,5.8,usa
136010,"brampton, ontario, canada",,10.0,7.5,canada
136071,"normal, illinois, usa",44.0,6.0,9.0,usa
136139,"fair oaks, california, usa",,18.0,8.166666666666666,usa
136193,"los angeles, california, usa",40.0,9.0,7.888888888888889,usa
136205,"crest hill, illinois, usa",39.0,18.0,8.38888888888889,usa
136240,"travelers rest, south carolina, usa",20.0,6.0,6.666666666666667,usa
136252,"santa fe, new mexico, usa",33.0,9.0,8.666666666666666,usa
136326,"shingle springs, california, usa",42.0,11.0,7.818181818181818,usa
136348,"oceanside, new york, usa",51.0,18.0,7.333333333333333,usa
136382,"edmonton, alberta, canada",,23.0,6.739130434782608,canada
136491,"rio rancho, new mexico, usa",18.0,17.0,8.647058823529411,usa
136561,"mesa, arizona, usa",37.0,5.0,8.6,usa
136829,"fredericton, new brunswick, canada",33.0,5.0,5.0,canada
137137,"cincinnati, ,",,10.0,9.0,
137211,"charlotte, north carolina, usa",,5.0,7.8,usa
137588,"portland, oregon, usa",,5.0,9.0,usa
137589,"enterprise, oregon, usa",35.0,29.0,7.827586206896552,usa
137627,"braidwood, illinois, usa",37.0,6.0,8.666666666666666,usa
137688,"medford, new york, usa",46.0,16.0,8.0625,usa
137816,"gijon, asturias, spain",,13.0,7.3076923076923075,spain
138010,"somerville, massachusetts, usa",31.0,5.0,6.8,usa
138097,"winter park, florida, usa",35.0,6.0,9.166666666666666,usa
138198,"edmonton, alberta, canada",37.0,16.0,6.75,canada
138515,"japser, florida, usa",36.0,6.0,7.833333333333333,usa
138543,"mesquite, texas, usa",21.0,23.0,8.478260869565217,usa
138578,"cape girardeau, missouri, usa",38.0,16.0,9.0,usa
138777,"beavercreek, oregon, usa",,7.0,7.857142857142857,usa
138844,"winnipeg, manitoba, canada",40.0,16.0,8.4375,canada
138867,"chicago, illinois, usa",35.0,15.0,7.666666666666667,usa
138995,"keyser, west virginia, usa",47.0,7.0,8.857142857142858,usa
139387,"hamilton, ontario, canada",30.0,5.0,9.4,canada
139742,"toronto, ontario, canada",36.0,12.0,7.5,canada
139827,"phoenix, arizona, usa",,9.0,8.222222222222221,usa
139828,"juneau, , usa",49.0,7.0,7.857142857142857,usa
139912,"montreal, quebec, canada",,6.0,6.666666666666667,canada
139913,"monett, missouri, usa",54.0,11.0,7.909090909090909,usa
140000,"london, england, united kingdom",,16.0,7.9375,kingdom
140069,"victoria, british columbia, canada",29.0,12.0,6.666666666666667,canada
140223,"somerville, massachusetts, usa",27.0,14.0,7.571428571428571,usa
140358,"san diego, california, usa",,60.0,5.0,usa
140555,"vancouver, british columbia, canada",31.0,5.0,9.0,canada
140662,"portland, oregon, usa",30.0,14.0,8.785714285714286,usa
