User-ID,Book-Rating,Book Title
163973,5,Julian
163973,6,Shadows in Bronze
163973,9,Postmortem
163973,8,From Potter's Field
163973,9,Unnatural Exposure
163973,6,Predator
163973,5,A Long Fatal Love Chase
163973,8,The Curse of the Pharaohs
163973,7,Innocent Blood
163973,8,Presumed Innocent
163973,8,The Children of Men
163973,8,See How They Run
163973,8,Pop Goes the Weasel
163973,8,J Is for Judgment
163973,8,Code to Zero
163973,8,The Road to Omaha
163973,8,Meridian
163973,5,Trust Me
163973,7,Remember Me
163973,7,Out of Control
164096,9,Prince Caspian
164096,8,Changing Places
164096,7,How Far Can You Go?
164096,8,Out of the Shelter
164096,7,The Green Knight
164096,7,Therapy
164096,7,My Legendary Girlfriend
164096,7,In the Name of the Father
164096,8,"At Swim, Two Boys"
164096,7,Robinson Crusoe
164096,6,Castle Rackrent
164323,6,Little Altars Everywhere
164323,7,Obasan
164323,9,Shoeless Joe
164323,7,Jurassic Park
164323,8,Airframe
164323,9,The Big Sleep
164323,8,Poodle Springs
164323,7,Cat's Cradle
164323,8,Breakfast of Champions
164323,8,Player Piano
164323,8,Bluebeard
164323,9,The Firm
164323,9,A Time to Kill
164323,8,The Pelican Brief
164323,8,Evening Class
164323,7,Tara Road
164323,8,A Painted House
164323,6,The King of Torts
164323,7,Daisy Fay and the Miracle Man
164323,8,J Is for Judgment
164323,8,L Is for Lawless
164323,8,I Is for Innocent
164323,8,M Is for Malice
164323,8,Cat on a Hot Tin Roof
164323,7,Scarlet Feather
164323,8,Quentins
164323,5,Animal Farm
164323,8,Sense and Sensibility
164323,8,Catch-22
164323,8,High Fidelity
164480,7,Five Quarters of the Orange
164480,7,Chocolat
164480,3,Rose
164480,8,The Shape of Snakes
164480,4,Paradise
164533,9,The Little Prince
164533,7,The Baron in the Trees
164533,8,Mr. Palomar
164533,8,Foucault's Pendulum
164533,6,Full Moon
164533,3,The Celestine Prophecy
164533,8,Dracula
164533,7,The Flanders Panel
164533,8,The Master and Margarita
164533,6,Stargirl
164533,8,Jonathan Livingston Seagull
164533,7,Strangers on a Train
164581,5,The Exorcist
164581,10,The Da Vinci Code
164581,3,A Bend in the Road
164581,5,Animal Farm
164581,8,House of Incest
164584,5,"River, Cross My Heart"
164584,7,The Da Vinci Code
164584,8,The Deep End of the Ocean
164584,7,The English Patient
164584,3,Moo
164675,8,H.M.S. Unseen
164675,8,Timeline
164675,8,August 1914
164675,8,Fire on the Mountain
164675,9,Cryptonomicon
164675,9,Blackout
164675,8,Turbulence
164675,6,Pastime
164675,8,Rainbow Six
164675,9,Stormy Weather
164675,8,The Pillars of the Earth
164675,10,Macbeth
164675,7,A Friend of the Earth
164675,8,The Comedy of Errors
164728,7,Rising Sun
164728,7,Red Storm Rising
164728,8,Rainbow Six
164728,8,A Painted House
164728,7,Blood Work
164728,7,The Deep End of the Ocean
164728,8,Beloved
164728,7,The Mothman Prophecies
164828,7,Promise Me
164828,8,Windmills of the Gods
164828,8,Master of the Game
164828,9,Rage of Angels
164828,8,The Sands of Time
164828,9,The Other Side of Midnight
164828,8,If Tomorrow Comes
164828,9,The Stars Shine Down
164828,7,The Deception
164828,9,Memories of Midnight
164828,9,The Doomsday Conspiracy
164828,2,Trilby
165183,9,Chocolat
165183,10,The Secret Life of Bees
165183,10,Kate Vaiden
165183,10,Memoirs of a Geisha
165183,9,"Breath, Eyes, Memory"
165183,9,Lucy Gayheart
165183,7,Housekeeping
165183,10,The House of the Spirits
165267,6,Airframe
165267,6,The Hot Zone
165267,9,From the Corner of His Eye
165267,7,Firestarter
165267,9,Timeline
165268,8,Sphere
165268,8,Rising Sun
165268,7,A Man in Full
165268,4,The First Man in Rome
165268,8,Strong Medicine
165268,7,A Time to Kill
165268,6,Iacocca: An Autobiography
165268,8,The Prince of Tides
165308,9,"Over Sea, Under Stone"
165308,9,To Kill a Mockingbird
165308,9,Prodigal Summer: A Novel
165308,9,Wicked: The Life and Times of the Wicked Witch of the West
165308,9,The Fairy Godmother
165308,8,House of Sand and Fog
165308,10,Beezus and Ramona
165308,7,The Mermaids Singing
165308,8,Skipping Christmas
165308,10,The Lorax
165308,7,The Gift
165308,8,A Painted House
165308,9,A Wind in the Door
165308,10,A Swiftly Tilting Planet
165308,7,A Bend in the Road
165308,8,Where the Heart Is
165308,8,Sanctuary
165308,6,Quentins
165308,6,The Stinky Cheese Man and Other Fairly Stupid Tales
165308,9,Priestess of Avalon
165308,8,If Only It Were True
165308,9,Peace Like a River
165308,5,A Patchwork Planet
165319,6,Fast Food Nation: The Dark Side of the All-American Meal
165319,9,Bridge to Terabithia
165319,6,Postville: A Clash of Cultures in Heartland America
165319,6,Life of Pi
165319,7,The Return of the King
165319,5,Icerigger
165319,6,2010: Odyssey Two
165319,5,The Redemption of Althalus
165319,7,The Fairy Godmother
165319,6,House of Sand and Fog
165319,7,Stargirl
165319,5,Watership Down
165319,5,The Indian in the Cupboard
165319,6,The White Raven
165319,6,Neverwhere
165319,8,American Gods
165319,9,Pattern Recognition
165319,8,I Heard the Owl Call My Name
165319,6,A Wrinkle in Time
165319,6,The Wicked Day
165319,5,The Witches of Eastwick
165319,6,Tigana
165319,6,Vixen 03
165319,6,Bellwether
165319,6,To Say Nothing of the Dog
165319,8,The Secret Life of Bees
165319,6,The Stranger
165319,9,Bunnicula: A Rabbit-Tale of Mystery
165319,5,Shopgirl
165319,6,The Forge of God
165319,7,Tailchaser's Song
165319,10,Ghost Rider: Travels on the Healing Road
165319,10,The Masked Rider: Cycling in West Africa
165345,9,Prodigal Summer: A Novel
165345,9,Icy Sparks
165345,5,Ellen Foster
165345,8,House of Sand and Fog
165345,10,Bee Season: A Novel
165345,9,Wifey
165345,10,If Only It Were True
165758,5,August 1914
165758,5,The Light of Other Days
165758,5,Shoeless Joe
165758,5,The Cider House Rules
165758,5,The Great War: American Front
165758,5,The Great War: Walk in Hell
165758,5,The Great War: Breakthroughs
165758,5,American Empire: Blood and Iron
165758,5,How Few Remain
165758,5,The Angel of Darkness
165758,5,The Redemption of Althalus
165758,5,Black House
165758,5,Get Shorty
165758,5,Pagan Babies
165758,5,Executive Orders
165758,5,The Bear and the Dragon
165758,5,Dune
165758,5,The Talisman
165758,5,Rainbow Six
165758,5,Good Omens
165758,5,Starship Troopers
165758,5,The Shining
165758,5,The Dark Half
165758,5,It
165758,5,Insomnia
165758,5,The Regulators
165758,5,The Fountainhead
165758,5,The Straw Men
165758,5,The Alienist
165758,5,Insomnia
165758,5,Desperation
165758,5,High Fidelity
165806,6,The Butterfly Tattoo
165806,9,The Wasp Factory
165806,5,Island of the Sequined Love Nun
165806,1,Outlander
165806,4,The Stones of Summer
165806,7,The Kitchen God's Wife
165806,5,Catch-22
165866,9,Christine
165866,8,Pet Sematary
165866,9,Thinner
165866,9,The Regulators
165866,10,Misery
165866,8,Dolores Claiborne
165866,9,Insomnia
165866,10,Rose Madder
165866,9,Desperation
165884,5,Imperial Earth
165884,5,Phantom
165884,8,Glory in Death
165884,7,The Testament
165884,4,The Other Side of Midnight
165884,7,Kiss the Girls
165884,7,L Is for Lawless
165884,7,Tripwire
166017,3,The Fellowship of the Ring
166017,3,The Two Towers
166017,4,The Return of the King
166017,5,The Cider House Rules
166017,9,If I Die in a Combat Zone: Box Me Up and Ship Me Home
166017,7,Sister Carrie
166017,8,In the Name of the Father
166017,7,The Death of Ivan Ilyich
166017,9,Trinity
166017,10,The Master and Margarita
166123,8,Cat and Mouse
166123,10,The Fellowship of the Ring
166123,7,Ringworld
166123,7,Lord of the Flies
166123,9,Obsidian Butterfly
166123,8,The Shell Seekers
166123,10,Skipping Christmas
166123,9,From Potter's Field
166123,7,Beowulf's Children
166123,10,Dragons of Winter Night
166123,10,Love You Forever
166123,9,The Lion's Game
166123,9,Servant of the Dragon
166391,10,Four Blind Mice
166391,10,The Pelican Brief
166391,10,The Chamber
166391,10,The Street Lawyer
166391,10,The Summons
166391,9,The King of Torts
166391,10,The Testament
166391,8,Kiss the Girls
166409,8,You Just Don't Understand
166409,8,Gabriel's Story
166409,6,A Map of the World
166409,5,"Mary, Mary"
166409,10,The Handmaid's Tale
166409,10,Siddhartha
166409,9,Kitchen
166409,8,Cold Mountain
166409,8,The Color of Water: A Black Man's Tribute to His White Mother
166596,8,Homebody
166596,8,Sometimes a Great Notion
166596,9,Obasan
166596,9,The Music of Chance
166596,8,Fifth Business
166596,8,Balzac and the Little Chinese Seamstress
166596,8,Open House
166596,8,Cold Sassy Tree
166596,9,A Map of the World
166596,8,Breathing Lessons
166596,9,Red Azalea
166596,8,Breathing Lessons
166596,9,Outlander
166596,7,Hunter's Moon
166596,7,The Incredible Journey
166596,8,Space
166596,6,Annie John
166596,8,Corduroy
166596,6,The Restraint of Beasts
166596,9,The Joy Luck Club
166596,10,Hope for the Flowers
166824,8,Colony
166824,7,Dragonquest
166824,5,Dirk Gently's Holistic Detective Agency
166824,9,The Gift
166824,7,Christmas Angel
166922,7,First Term at Malory Towers
166922,8,The Stepford Wives
166922,8,Chocolat
166922,10,Jonathan Livingston Seagull
166922,6,The Color Purple
166922,8,Magic
166922,9,Time for Bed
166922,9,The Great Gatsby
167052,9,The Heart of a Woman
167052,9,Singin' and Swingin' and Gettin' Merry Like Christmas
167052,9,Gather Together in My Name
167052,9,I Know Why the Caged Bird Sings
167052,8,All God's Children Need Traveling Shoes
167349,8,The Moneychangers
167349,9,Double Whammy
167349,8,The Lion's Game
167349,10,Chesapeake
167349,8,Hawaii
167349,8,The Empty Chair
167349,7,Deception Point
167471,10,The Prometheus Deception
167471,8,The Sigma Protocol
167471,6,The Andromeda Strain
167471,8,Into the Wild
167471,7,Rum Punch
167471,10,The Time Machine
167471,10,Blood Work
167471,9,Void Moon
167471,8,We Were the Mulvaneys
167471,8,The Heart of a Woman
167471,10,Airframe
167471,9,Lucky You
167471,5,Naked Lunch
167471,9,Lost and Found
167478,10,Sure of You
167478,10,More Tales of the City
167478,6,The Bronze Horseman
167478,10,A Fortunate Life
167478,7,Of Mice and Men
167478,8,A Town Like Alice
167478,6,An Indecent Obsession
167478,8,A Suitable Boy
167587,7,Icy Sparks
167587,8,Four Blind Mice
167587,7,Along Came a Spider
167587,10,Message in a Bottle
167587,4,Nights in Rodanthe
167587,8,Where the Heart Is
167587,9,Back Roads
167587,2,Seize the Night
167614,6,Pigs in Heaven
167614,10,The Poisonwood Bible
167614,6,Interview with the Vampire
167614,8,The Glass Lake
167614,7,Freedomland
167614,9,Good in Bed
167678,8,The Secret Life of Bees
167678,6,American Gods
167678,5,Breathing Lessons
167678,6,The Summons
167678,7,The Wild Swans
167746,9,Brave New World
167746,10,A Prayer for Owen Meany
167746,9,The Talisman
167746,6,The Da Vinci Code
167746,9,Invisible Man
167746,7,Outlander
167746,8,Daisy Fay and the Miracle Man
167746,3,Pop Goes the Weasel
167746,7,The Count of Monte Cristo
167746,8,The Lords of Discipline
167746,9,Beach Music
167746,5,Ashes to Ashes
167746,10,Lord of the Flies
167800,5,On Wings of Song
167800,5,World's End
167800,10,Moreta: Dragonlady of Pern
167800,10,All the Weyrs of Pern
167800,10,The Dolphins of Pern
167800,10,The Firm
167800,7,Echoes
167800,8,Summer Sisters
167800,5,Contact
167800,10,A Kingdom of Dreams
167812,10,The Poisonwood Bible
167812,8,The God of Small Things
167812,8,East of the Mountains
167812,6,The Blind Assassin
167812,10,The Notebook
167812,7,A Walk to Remember
167812,6,The Rescue
167812,5,A Long Fatal Love Chase
167812,5,Go Ask Alice
168047,9,Wicked: The Life and Times of the Wicked Witch of the West
168047,10,A Little Princess
168047,5,The Grapes of Wrath
168047,10,The Secret Life of Bees
168047,9,Mrs Dalloway
168047,8,Orlando: A Biography
168047,10,River God
168047,7,The Death of the Heart
168047,10,The Outsiders
168047,10,To Kill a Mockingbird
168047,10,The House of Mirth
168047,10,The Bell Jar
168047,10,The Night Thoreau Spent in Jail
168047,10,The Gate to Women's Country
168047,10,Possessing the Secret of Joy
168047,9,Snow Falling on Cedars
168047,9,A Streetcar Named Desire
168064,7,Pigs in Heaven
168064,7,The Tao of Pooh
168064,8,The Pilot's Wife
168064,8,3001: The Final Odyssey
168064,7,Love Story
168064,7,Practical Demonkeeping
168064,8,Lightning
168064,8,Lightning
168064,7,Midnight
168064,8,The Face of Fear
168064,8,The Damnation Game
168064,7,Summer Sisters
168064,8,A Wrinkle in Time
168064,8,Winter Moon
168064,8,Pretend You Don't See Her
168064,6,Caramelo
168064,7,The Five People You Meet in Heaven
168064,8,The Light of Other Days
168144,7,The Bean Trees
168144,9,The God of Small Things
168144,10,Fahrenheit 451
168144,9,The Hound of the Baskervilles
168144,8,The Pelican Brief
168144,9,Northanger Abbey
168144,6,Dark Horse
168245,9,Hearts Aflame
168245,10,Dragonfly in Amber
168245,10,Outlander
168245,10,Dragonfly in Amber
168245,7,The Ghost
168245,7,The Rescue
168245,6,Someone Like You
168245,8,Surrender
168245,8,Scandal
168245,8,Reckless
168245,8,Legend
168245,8,Ransom
168245,8,The Princess
168245,7,The Secret
168245,9,Eternity
168245,8,The Blessing
168245,8,The Secret World of Og
168642,7,The Magic Toyshop
168642,8,To Reign in Hell
168642,4,The Mask
168642,6,Cold Fire
168642,6,The Five People You Meet in Heaven
168816,9,The Neverending Story
168816,10,Life of Pi
168816,9,The Chamber
168816,7,The Brethren
168816,8,Sons and Lovers
168816,8,Beloved
168816,5,Rose Madder
168816,10,The Color Purple
168816,5,A Personal Matter
168954,5,One Hundred Years of Solitude
168954,8,Chocolat
168954,5,The Catcher in the Rye
168954,8,Empire Falls
168954,9,The Da Vinci Code
168954,7,The Thief Lord
168954,9,The Chamber
168954,9,Message in a Bottle
168954,7,The Notebook
168954,5,Briar Rose
168954,7,The Education of Little Tree
169233,8,The Stepford Wives
169233,9,Year of Wonders
169233,7,Life of Pi
169233,9,River God
169233,9,The Eight
169233,7,Congo
169233,9,Outlander
169233,6,Wifey
169233,6,Smart Women
169233,5,"Girl, Interrupted"
169309,10,Cause of Death
169309,6,Chasing the Dime
169309,8,A Darkness More Than Night
169309,9,Dust to Dust
169309,7,Whispers
169663,5,I Capture the Castle
169663,8,The Da Vinci Code
169663,6,Three Junes
169663,3,The Sign of the Beaver
169663,8,Tourist Season
169663,7,Lucky You
169663,10,The Alienist
169663,8,Snow Falling on Cedars
169663,10,Mystic River
169682,5,To Kill a Mockingbird
169682,5,The Wishsong of Shannara
169682,5,First King of Shannara
169682,9,Siddhartha
169682,8,The Silmarillion
169682,10,Invisible Man
169682,10,Walden
169699,8,Vox
169699,8,The Street Lawyer
169699,8,The Notebook
169699,7,Of Mice and Men
169699,8,The Color Purple
169735,8,Wicked: The Life and Times of the Wicked Witch of the West
169735,5,In the Lake of the Woods
169735,9,The Secret Life of Bees
169735,3,Basket Case
169735,9,Bee Season: A Novel
169735,7,Three Junes
169735,6,The Chamber
169735,8,The Summons
169735,6,The King of Torts
169735,7,The Sparrow
169735,3,Back Roads
169735,8,Peace Like a River
169779,9,Sphere
169779,8,Eaters of the Dead
169779,8,Shadows in Bronze
169779,5,Wilt
169779,8,The Rainmaker
169779,9,Presumed Innocent
169779,8,The Ninja
169779,8,I Is for Innocent
169781,8,The Da Vinci Code
169781,7,Black Notice
169781,7,The Last Precinct
169781,9,Dragonsong
169781,8,Ecotopia
169824,5,Sphere
169824,8,The Hitchhiker's Guide to the Galaxy
169824,8,Terminal
169824,3,The Number of the Beast
169824,8,Lucifer's Hammer
169824,6,Transfer of Power
169824,9,Ender's Shadow
170077,6,Atlantis Found
170077,7,Evening Class
170077,3,Hannibal
170077,8,Black and Blue
170077,7,Tara Road
170077,3,Original Sin
170154,7,City of the Beasts
170154,9,The Eight
170154,7,Airframe
170154,9,The Troublesome Offspring of Cardinal Guzman
170154,9,The Pillars of the Earth
170154,8,Timeline
170184,8,Billy
170184,6,Rebecca's Tale
170184,6,The Testament
170184,9,Green Darkness
170184,8,Hatter's Castle
170184,8,No Second Chance
170184,9,The Last Girl
170184,7,Ashes to Ashes
170184,8,Century
170184,9,A Town Like Alice
170227,9,My Uncle Oswald
170227,8,Whit
170227,8,Memoirs of a Geisha
170227,10,Jonathan Livingston Seagull
170227,5,Dolores Claiborne
170227,10,Swan Song
170513,7,Wicked: The Life and Times of the Wicked Witch of the West
170513,8,Girlfriend in a Coma
170513,10,The Bean Trees
170513,10,Pigs in Heaven
170513,9,Matilda
170513,6,George's Marvelous Medicine
170513,7,Sphere
170513,7,Eaters of the Dead
170513,8,Cry to Heaven
170513,8,The Angel of Darkness
170513,10,The Talisman
170513,8,Deep Fathom
170513,9,Hannibal
170513,10,The Da Vinci Code
170513,8,The Plague
170513,9,A Painted House
170513,4,Freckle Juice
170513,9,The Sparrow
170513,5,Desperation
170513,10,A Tale of Two Cities
170513,5,The Pickwick Papers
170513,7,Something Wicked This Way Comes
170513,6,Firewing
170513,7,Dreamcatcher
170513,5,The Glass Menagerie
170513,10,Lord of the Flies
170595,5,Cujo
170595,7,Haunted
170595,4,The Face
170595,7,Eternity
170595,3,Haunted
170634,6,Mouse Soup
170634,10,Matilda
170634,5,The Testament
170634,10,The Velveteen Rabbit
170634,7,A Little Princess
170724,7,The Pilot's Wife
170724,5,Wanderlust
170724,5,Kaleidoscope
170724,10,Heartbeat
170724,7,Jewels
170724,5,The Ghost
170724,9,Sunset in St. Tropez
170724,10,Changes
170724,10,The Promise
170724,10,Going Home
170762,7,The Family Arsenal
170762,10,Postmortem
170762,10,Outbreak
170762,9,From Potter's Field
170762,9,Cause of Death
170762,9,Black Notice
170762,10,Lost Light
170762,10,L Is for Lawless
170762,10,I Is for Innocent
170762,10,The Third Option
170762,10,Separation of Power
170861,2,The Lake House
170861,10,The Da Vinci Code
170861,4,Ceremony
170861,5,A Painted House
170861,7,Quentins
170947,9,Word of Honor
170947,9,The Chamber
170947,9,The Rainmaker
170947,9,The Street Lawyer
170947,9,The Testament
170947,9,The Firm
170947,9,The Runaway Jury
170947,8,Nights in Rodanthe
170947,9,Message in a Bottle
171045,8,Blindsight
171045,9,Point of Origin
171045,8,Rainbow Six
171045,8,Blackout
171045,9,Lonesome Dove
171118,6,The Forever War
171118,10,Pilgrim at Tinker Creek
171118,8,Up the Down Staircase
171118,8,Strong Poison
171118,9,Busman's Honeymoon
171118,7,Have His Carcase
171118,8,Clouds of Witness
171118,7,The Unpleasantness at the Bellona Club
171118,8,The Documents in the Case
171118,7,The Eye of the Heron
171118,9,The Color Purple
171118,7,"Thrones, Dominations"
171118,6,Venus with Pistol
171118,8,Berlin Game
171118,9,The Day of the Triffids
171118,8,Double Star
171118,7,The Puppet Masters
171118,8,Ringworld
171118,8,Neutron Star
171118,7,A World Out of Time
171118,7,Citizen of the Galaxy
171118,8,Dragonsbane
171118,8,Space Cadet
171118,7,Protector
171118,7,Tunnel in the Sky
171118,8,Those Who Hunt the Night
171118,7,The Ringworld Engineers
171118,7,Darwin's Radio
171118,8,A Wrinkle in Time
171118,8,The Eagle of the Ninth
171118,6,Neverwhere
171118,8,Obasan
171118,10,Wonderful Life: The Burgess Shale and the Nature of History
171118,8,The Mismeasure of Man
171118,6,Cause of Death
171118,6,Hornet's Nest
171118,7,An Acceptable Time
171118,4,The Pelican Brief
171118,7,Owls in the Family
171118,7,The Swiss Family Robinson
171118,8,A Wrinkle in Time
171118,7,Promised Land
171118,7,The Book of Merlyn
171118,7,The Outlaws of Sherwood
171118,8,Time Enough for Love
171118,7,The Confession of Brother Haluin
171118,8,To Kill a Mockingbird
171118,8,Finity's End
171118,6,Killing Time
171118,10,The Sparrow
171118,8,I Never Promised You a Rose Garden
171118,7,The Last Unicorn
171118,7,Wuthering Heights
171118,6,The Cat Who Saw Red
171118,6,The Cat Who Could Read Backwards
171118,5,The Cat Who Played Brahms
171118,6,The Cat Who Went Underground
171118,7,The Cat Who Knew a Cardinal
171118,5,Blue Moon
171118,8,The House at Pooh Corner
171118,7,The Voyage of the Space Beagle
171118,7,The Broken Vase
171118,6,The Mountain Cat Murders
171118,7,Over My Dead Body
171118,7,A Right to Die
171118,7,Prisoner's Base
171118,8,Champagne for One
171118,8,The Second Confession
171118,8,Three Witnesses
171118,7,Too Many Women
171118,8,Gambit
171118,8,Plot It Yourself
171118,8,Some Buried Caesar
171118,7,The Difference Engine
171118,4,Skinny Legs and All
171118,10,Doomsday Book
171118,7,Night Frost
171118,7,A Touch of Frost
171118,5,A Grave Talent
171118,8,To Play the Fool
171118,8,A Monstrous Regiment of Women
171118,8,With Child
171118,9,To Say Nothing of the Dog
171118,6,Aftermath
171118,9,Passage
171118,8,If Death Ever Slept
171118,7,The Father Hunt
171118,8,The League of Frightened Men
171118,8,Where There's a Will
171118,6,Bad for Business
171118,7,Might As Well Be Dead
171118,8,Too Many Cooks
171118,7,The Rubber Band
171118,7,The Final Deduction
171118,8,Murder by the Book
171118,8,Podkayne of Mars
171118,6,Quidditch Through the Ages
171118,7,Madeline's Rescue
171118,7,The Paladin
171118,9,Three Hearts and Three Lions
171118,8,All's Well That Ends Well
171118,9,Meridian
171118,8,The Mote in God's Eye
171118,7,The Gripping Hand
171118,8,Glory Road
171118,6,Beautiful Losers
171118,7,The Stars My Destination
171118,9,Brat Farrar
171118,8,An Unsuitable Job for a Woman
171118,7,The Skull Beneath the Skin
171118,5,The Dosadi Experiment
171118,6,The Tiger in the Smoke
171118,7,The Joy Luck Club
171118,7,The Kitchen God's Wife
171118,8,Biko
171118,9,Walden
171118,9,Treasure Island
171118,6,Pastwatch: The Redemption of Christopher Columbus
171118,5,The Boat of a Million Years
171118,7,The Falling Woman
171118,5,The Man Who Could Not Shudder
171118,7,Serpent's Reach
171118,9,Cuckoo's Egg
171118,7,Slan
171118,7,Children of the Atom
171118,8,The Unicorn Girl
171118,7,Five Children and It
171118,8,Too Many Clients
171295,10,Weetzie Bat
171295,10,The Tao of Pooh
171295,8,The Te of Piglet
171295,9,The Andromeda Strain
171295,8,Rising Sun
171295,8,Marabou Stork Nightmares
171295,9,Dracula
171295,10,Wuthering Heights
171295,7,One Day in the Life of Ivan Denisovich
171295,8,Jane Eyre
171295,9,Pride and Prejudice
171295,9,The Bell Jar
171295,8,A Separate Peace
171295,9,Airframe
171445,8,The Secret Life of Bees
171445,9,The Autobiography of Malcolm X
171445,9,The Cider House Rules
171445,8,Timescape
171445,7,A Man in Full
171445,9,The Kitchen God's Wife
171445,9,Reading Lolita in Tehran: A Memoir in Books
171602,4,Imajica
171602,9,The Butcher Boy
171602,9,Gerald's Game
171602,9,Dolores Claiborne
171602,8,A Philosophical Investigation
171602,9,Fear Nothing
171818,8,Up the Down Staircase
171818,5,Microserfs
171818,7,The Integral Trees
171818,9,Ellen Foster
171818,9,Ballet Shoes
171818,8,Lucifer's Hammer
171818,8,The House of the Spirits
171818,10,The Diamond Age
171818,7,Plain Truth
171818,10,High Fidelity
171904,8,Chocolat
171904,10,The Dark Half
171904,10,Desperation
171904,8,The Regulators
171904,9,Code to Zero
171904,8,The Devil Wears Prada
171970,10,Life of Pi
171970,8,Ellen Foster
171970,9,House of Sand and Fog
171970,8,Bee Season: A Novel
171970,3,Martin Dressler: The Tale of an American Dreamer
172030,7,Tricks
172030,8,Wayside School is Falling Down
172030,9,Invasion
172030,9,Tales of a Fourth Grade Nothing
172030,10,Thinner
172030,9,The Dark Half
172030,9,Gerald's Game
172030,7,The Haunting
172030,9,Dark Angel
172030,8,Flame
172061,10,Flesh and Blood
172061,7,Summer Sisters
172061,8,The Book of Atrix Wolfe
172061,10,Spindle's End
172061,10,The Blue Sword
172061,10,The Hero and the Crown
172061,6,Cloud Nine
172061,10,Biting the Sun
172091,5,Into the Wild
172091,9,A Yellow Raft in Blue Water
172091,3,A Case of Need
172091,7,The Regulators
172091,6,One Door Away from Heaven
172091,7,It
172091,6,Misery
172091,5,Rose Madder
172512,9,The Secret Life of Bees
172512,8,Heartbeat
172512,8,The Sisterhood of the Traveling Pants
172512,8,A Time to Kill
172512,9,A Painted House
172512,8,Message in a Bottle
172512,10,The Crystal Cave
172512,9,The Pillars of the Earth
172539,10,The Hunt for Red October
172539,7,A Painted House
172539,9,Persuader
172539,7,The Notebook
172539,9,When the Wind Blows
172539,9,The Pillars of the Earth
172676,10,It Had to Be You
172676,8,Hearts Aflame
172676,9,Replay
172676,8,Red Dwarf: Infinity Welcomes Careful Drivers
172676,10,Grendel
172676,7,Reliquary
172700,7,Interstellar Pig
172700,6,Coraline
172700,8,The Body Farm
172700,8,Point of Origin
172700,10,The Diamond Age
172742,8,Friday
172742,8,Pigs in Heaven
172742,7,The Associate
172742,4,The Sunne in Splendour
172742,10,The Songlines
172742,9,Icy Sparks
172742,9,The Angel of Darkness
172742,10,Watership Down
172742,10,The Hot Zone
172742,5,Breathing Lessons
172742,4,Get Shorty
172742,8,The Summons
172742,10,"Bless Me, Ultima"
172742,8,The Pillars of the Earth
172742,10,The Gate to Women's Country
172742,10,The Beekeeper's Apprentice
172742,10,The Alienist
172742,8,The Empty Chair
172742,10,Refuge: An Unnatural History of Family and Place
172742,10,The Tale of Peter Rabbit
172760,9,Imajica
172760,7,Galilee
172760,8,The Tao of Pooh
172760,8,The Te of Piglet
172760,5,The Catcher in the Rye
172760,8,Fahrenheit 451
172760,9,Stardust
172760,7,Coraline
172760,8,A Streetcar Named Desire
173131,5,Soul Mountain
173131,8,Bridge to Terabithia
173131,6,Jacob Have I Loved
173131,8,Homecoming
173131,7,Animal Farm
173131,2,The Alienist
173131,6,A Bend in the River
173291,10,The Hobbit
173291,9,Christy
173291,10,Watership Down
173291,10,Skipping Christmas
173291,10,Practical Magic
173291,10,Homecoming
173291,10,Never Cry Wolf
173291,10,The Fifth Sacred Thing
173291,10,Sati
173291,4,Red
173415,10,Bel Canto
173415,9,Redemption
173415,9,My Education: A Book of Dreams
173415,10,The Little Prince
173415,9,Flesh and Blood
173415,10,The Murder Book
173415,8,Basket Case
173415,9,Choke
173415,8,The Blind Assassin
173415,9,Invisible Monsters
173415,10,The Plague
173415,7,Cause of Death
173415,4,Hornet's Nest
173415,8,Point of Origin
173415,5,Red Storm Rising
173415,9,Breakfast of Champions
173415,9,Gone for Good
173415,10,Kissing the Gunner's Daughter
173415,8,White Jazz
173415,8,A Raisin in the Sun
173415,8,Passage
173415,5,P.S. Longer Letter Later
173415,9,The Color Purple
173415,10,A Raisin in the Sun
173415,9,Good in Bed
173481,9,Black Boy
173481,8,A Simple Plan
173481,7,See Jane Run
173481,6,The Pelican Brief
173481,8,The Runaway Jury
173481,9,Evening Class
173481,8,The Street Lawyer
173481,7,The Summons
173481,4,Tourist Season
173481,5,The Rescue
173481,6,A Bend in the Road
173481,7,A Case of Need
173481,4,Ashes to Ashes
173481,8,Ashes to Ashes
173481,7,Pretend You Don't See Her
173481,7,Suspicion
173486,7,The Fairy Godmother
173486,9,Meet the Austins
173486,9,Space
173486,10,The Physician
173486,6,Affinity
173679,9,Brave New World
173679,9,Veronika Decides to Die
173679,8,The God of Small Things
173679,7,Tortilla Flat
173679,8,The Tortilla Curtain
173679,9,Life of Pi
173679,9,Solaris
173679,9,The Catcher in the Rye
173679,7,A Widow for One Year
173679,8,House of Sand and Fog
173679,6,Love Story
173679,9,American Gods
173679,8,Coraline
173679,7,The Daydreamer
173679,7,Sick Puppy
173679,9,One Flew Over the Cuckoo's Nest
173679,9,Animal Farm
173679,7,Still Life with Woodpecker
173679,7,The English Patient
173679,8,The Physician
173679,7,Heart of a Dog
173679,7,High Fidelity
173679,7,All Families Are Psychotic
173684,7,Watership Down
173684,10,Number the Stars
173684,8,America
173684,8,Black
173684,8,Tilly
173860,9,I Know This Much Is True
173860,7,Icy Sparks
173860,7,"River, Cross My Heart"
173860,8,A Map of the World
173860,8,We Were the Mulvaneys
173860,7,Snow Falling on Cedars
